WW Influent,Rain Influent,Total influent,WW TP,WW TKN,WW COD,Acetate Flow,Final TP influent,,Nitrate Effluent,TSS Effluent,TP Effluent,COD Effluent,TN Effluent,Mass of Hauled Sludge,Sludge added per day,Total air,dailychemconsumptionEffluent,Air Flow at Field Conditions 1st AER Reactor,Air Flow at Field Conditions 2nd AER Reactor,Percent of Solids in Digester Effluent,xmghpo4RL2,Influent Flow to Digester,TSS (waste activated sludge + primary clarifier underflow),Influent TSS to Digester,Effluent Flow,VSS Effluent,Ortho-P Effluent,TN Hauled Sludge,Ortho-P Hauled Sludge,TP Hauled Sludge,Nitrate Hauled Sludge,Effluent Flow ANA Reactor,Effluent Flow 1st ANX Reactor,MLSS 1st ANX Reactor,MLVSS 1st ANX Reactor,Soluble BOD 1st ANX Reactor Effluent,Total BOD 1st ANX Reactor Effluent,MLSS 1st AER Reactor,MLVSS 1st AER Reactor,Soluble BOD 1st AER Reactor Effluent,Total BOD 1st AER Reactor Effluent,Effluent Flow 2nd ANX Reactor,MLSS 2nd ANX Reactor,MLVSS 2nd ANX Reactor,Soluble BOD 2nd ANX Reactor,Total BOD 2nd ANX Reactor,MLSS 2nd AER Reactor,MLVSS 2nd AER Reactor,Soluble BOD 2nd AER Reactor,Total BOD 2nd AER Reactor
109703.7798,0,109703.7798,2.31E+01,3.00E+01,4.72E+02,2.31E+01,23.1,,0.181425,0.109372,0.308935,26.8018,2.80301,30818.2,25332.6,955023.6323,575.128,22172.8,1248.27,2.80441,2700.72,1686.03,15025,40000,109710,0.03177,0.0517554,70713.8,3854.29,148281,3.56E-06,166471,566471,4256.79,1308.28,1.76753,797.275,4386.13,1281.18,3.69051,767.866,166471,4372.64,1276.32,0.503415,760.057,4374.89,1270.8,2.26438,755.655
113562.354,57454.59028,171016.9443,2.07E+01,3.76E+01,6.00E+02,2.27E+00,13.75,,0.324873,0.0891119,0.503394,48.3789,4.34112,37801.7,29688,788335.5836,896.43,18228.6,1104.6,3.02619,1778.67,1828.11,16239.7,40000,171001,0.0236734,0.0372685,72217.4,3345.25,127241,8.23E-06,227762,627762,3490.75,970.288,2.92617,548.414,3569.67,954.143,3.90158,530.577,227762,3565.77,949.56,1.29127,523.194,3564.48,946.936,2.31199,521.304
113562.354,69054.16948,182616.5235,1.35E+01,2.08E+01,7.46E+02,0.00E+00,8.4,,0.0207355,0.0776275,0.55572,54.9434,4.35322,36921.3,26040.4,799010.8084,957.232,18365.7,1229.3,3.03924,458.535,1709.88,15229.4,40000,182599,0.0286683,0.0317247,83331,1996.01,87861.6,1.00E-06,239360,639360,3044.34,1171.97,2.9649,662.961,3111.28,1153.52,4.29451,642.041,239360,3105.79,1150.29,0.939226,635.263,3105.1,1146.73,2.39686,632.698
113562.354,6616.429991,120178.784,2.09E+01,3.99E+01,4.58E+02,1.83E+01,19.75,,0.513318,0.0993503,0.303444,29.2549,3.31767,31688.9,24072.8,939834.8833,630.017,21944.1,1104.48,2.93875,1186.41,1642.78,14653.7,40000,120181,0.028126,0.0269439,85417.7,3709.96,142636,1.07E-05,176942,576942,3875.74,1157.99,2.06162,693.393,3983.73,1135.45,3.6552,669.224,176942,3976.81,1128.95,0.861589,659.985,3974.01,1125.04,2.47171,657.341
113562.354,25670.14487,139232.4989,1.41E+01,3.34E+01,5.61E+02,0.00E+00,11.5,,0.463861,0.0705972,0.4172,39.7663,3.77361,27637.4,17281.4,663743.3144,729.819,15400.5,877.19,2.87305,1364.91,1387.93,12451.2,40000,139219,0.0213442,0.0391359,74988.2,2758.92,112998,1.19E-05,195980,595980,2773.62,873.82,2.83301,480.769,2829.63,860.702,3.7299,466.234,195980,2825.28,855.983,1.2917,458.876,2823.89,853.767,2.17029,457.337
101849.617,0,101849.617,1.92E+01,4.06E+01,7.51E+02,0.00E+00,19.2,,0.48934,0.105171,0.434714,40.4644,3.68612,31785,22355.8,813397.8961,533.839,18922,1025.83,2.93723,1131.32,1582.04,14131,40000,101834,0.0320525,0.0420736,84364,3054.9,120580,1.31E-05,158595,558595,4135.22,1312.51,2.18794,688.883,4216.59,1292.83,3.48201,667.522,158595,4208.35,1286.07,0.682594,658.15,4206.84,1282.1,2.05376,655.216
113562.354,70151.56916,183713.9232,2.31E+01,2.60E+01,6.04E+02,9.63E+00,14.28,,0.00321994,0.0960046,0.530702,50.5811,4.15415,41260.1,36119,855780.3327,963.019,19712.2,1275.02,3.00633,2270.88,2020.72,17874.3,40000,183703,0.0271514,0.0417788,67933.4,3397.41,128599,1.00E-06,240464,640464,3744.47,1113.4,2.69369,664.393,3846.08,1092.71,4.24605,641.517,240464,3839.96,1089.73,0.909125,635.064,3840.19,1086.06,2.31923,632.311
113562.354,37618.13764,151180.4916,2.08E+01,2.88E+01,6.68E+02,0.00E+00,15.62,,0.18,0.097574,0.507152,46.6946,3.84212,36866,29684.7,775734.4961,792.431,17923.5,1100.67,2.94708,2394.61,1828.01,16238.8,40000,151162,0.0272705,0.0533056,68092.4,3330.49,127219,4.64E-06,207923,607923,3823.9,1116.38,2.6611,616.898,3908.92,1098.34,3.82883,596.757,207923,3902.75,1094.17,0.872318,589.5,3902.96,1090.82,2.07985,586.96
113562.354,66859.44749,180421.8015,2.91E+01,4.44E+01,6.20E+02,2.74E+01,18.32,,0.131045,0.123582,0.536119,50.7966,4.54233,51037.9,52921.9,1270275.905,945.832,29329.2,1823.14,3.12503,1363.76,2457.79,21532.3,40000,180425,0.0377099,0.0425512,83025.9,3580.81,133335,2.32E-06,237186,637186,4807.97,1550.64,2.30216,962.192,4955.85,1518.76,4.04944,927.123,237186,4942.27,1513.93,0.707821,919.143,4943.27,1508.4,2.46698,914.65
113562.354,36066.0626,149628.4166,3.03E+01,4.86E+01,7.08E+02,2.18E+01,23,,0.337077,0.143228,0.527086,48.2413,4.3897,51289.1,53699.4,1331662.526,784.375,30836.3,1821.49,3.12249,1469.11,2476.28,21685.5,40000,149625,0.0426052,0.0529564,84643.4,3722.27,137198,6.67E-06,206386,606386,5594.51,1751.06,2.11901,1033.71,5745.69,1717.31,3.72766,996.603,206386,5727.63,1710.26,0.605528,986.773,5729.11,1704.21,2.32101,981.69
113562.354,76436.49064,189998.8446,2.25E+01,4.62E+01,7.06E+02,0.00E+00,13.45,,0.408773,0.0975378,0.560624,54.7441,5.04268,45185.5,38537.8,918472.6087,995.913,21213.1,1311.59,3.14648,1128.46,2088.86,18449.2,40000,189978,0.0267999,0.0327123,79392.6,3197,121046,9.91E-06,246739,646739,3825.71,1098.16,3.15936,613.182,3907.9,1080.32,3.92237,593.344,246739,3903.13,1074.79,1.41612,585.157,3901.51,1072,2.46002,583.104
113562.354,49175.8158,162738.1698,2.81E+01,3.39E+01,5.91E+02,2.73E+01,19.61,,4.38E-06,0.123075,0.536319,46.4457,3.9261,45910.2,46353.8,1169648.252,853.137,26939.8,1744.74,3.02126,2109.98,2296.15,20187.6,40000,162743,0.0378086,0.0823795,75887.4,3655.59,137362,1.00E-06,219504,619504,4785.19,1554.12,2.08742,964.772,4936.31,1522.12,4.059,929.341,219504,4914.95,1518.42,0.550423,922.307,4922.98,1512.35,2.23063,917.08
113562.354,11768.59982,125330.9538,3.48E+01,2.07E+01,5.63E+02,5.21E+01,31.53,,1.00E-06,0.130397,7.17018,35.633,3.30483,40764.7,37801.6,1520676.392,657.181,34940.6,2352.58,3.03107,388.548,2068.34,18276.3,40000,125362,0.0546475,6.82742,93014.5,2215.11,148388,1.00E-06,182123,582123,5046.92,2248.7,1.42401,1424.62,5230.2,2201.9,3.56126,1371.79,182123,5187.14,2196.32,0.316192,1363.67,5215.88,2185.9,2.16118,1353.58
113562.354,44848.70142,158411.0554,3.85E+01,2.10E+01,7.08E+02,4.84E+01,27.6,,1.00E-06,0.135201,6.76137,49.6667,4.04949,50498.6,52306.2,1570007.103,830.557,35975.4,2527.57,3.12447,376.877,2443.06,21410.1,40000,158435,0.0561495,6.2786,93069,2153.36,136893,1.00E-06,215196,615196,5237.69,2306.45,1.71362,1463.53,5418.5,2260.3,3.73321,1410.98,215196,5380.01,2255.6,0.358988,1403.37,5408.03,2245.98,2.1394,1394.11
113562.354,46434.39041,159996.7444,2.86E+01,3.61E+01,5.00E+02,3.88E+01,20.3,,0.0423296,0.0841898,9.98601,42.4991,3.87084,32677.1,25384.8,1236673.413,838.858,28400.5,1927.77,2.87458,0.255644,1687.8,15040.2,40000,160019,0.0378322,9.58099,93917.9,2255.43,100612,1.00E-06,216780,616780,3246.4,1556.98,2.02537,1004.86,3373.34,1524.28,3.81918,968.279,216780,3350.56,1519.84,0.623076,960.853,3367.59,1513.29,2.10803,954.897
113562.354,55852.9365,169415.2905,2.66E+01,3.99E+01,6.81E+02,1.27E+01,17.83,,0.159045,0.117412,0.536055,50.8693,4.33314,46849.6,45083.9,1061720.017,888.066,24534,1503.7,3.07668,1814.73,2263.67,19916.3,40000,169405,0.0339111,0.040866,76888.1,3545.31,132048,3.33E-06,226166,626166,4583.39,1391.8,2.48176,819.057,4705.7,1365.77,3.95184,790.262,226166,4696.39,1361.05,0.756612,782.399,4696.48,1356.44,2.34464,778.799
113562.354,86965.18404,200527.538,3.27E+01,1.57E+01,6.66E+02,3.41E+01,18.52,,1.00E-06,0.128885,0.625176,54.6769,4.48386,56566.5,64977.4,1316100.266,1051.25,30210.2,2065.94,3.11741,1997.02,2731.53,23787.9,40000,200534,0.0419061,0.0911386,77003,3350.68,134702,1.00E-06,257295,657295,5001.68,1721.03,2.27263,1102.2,5168.51,1685.44,4.33054,1062.26,257295,5144.55,1682.7,0.589273,1055.88,5155.39,1676.24,2.32083,1050.2
84135.12838,0,84135.12838,3.58E+01,4.30E+01,5.23E+02,4.42E+01,35.8,,0.262921,0.0986603,14.0599,29.234,3.23728,25065.8,17433.9,1263024.255,441.216,29240.8,1733.7,2.76003,0.124924,1394.14,12505.1,40000,84165.4,0.0437012,13.7852,91529.8,2181.5,130813,3.23E-06,140926,540926,3823.97,1803.7,1.27696,1131.24,3968.53,1764.73,3.29271,1088.22,140926,3927.61,1757.17,0.363352,1078.54,3946.41,1748.05,2.17367,1070.09
76380.80961,0,76380.80961,3.16E+01,1.66E+01,7.50E+02,1.44E+01,31.6,,0.0359097,0.128987,0.544117,40.2954,3.3347,29808.7,23324.7,814286.0031,400.398,18822.5,1147.11,2.79164,3055.56,1616.58,14428.4,40000,76379,0.0340677,0.143733,65199.8,3857.14,146599,1.00E-06,133140,533140,5044.31,1400.64,1.49246,794.238,5171.44,1373.95,3.56054,765.769,133140,5145.15,1369.35,0.313214,758.449,5159.49,1362.71,1.97175,752.761
99906.72122,0,99906.72122,1.84E+01,2.51E+01,7.50E+02,0.00E+00,18.4,,0.244846,0.0994985,0.449452,40.2647,3.38079,29326.7,20338.7,735775.9228,523.657,17050.2,994.023,2.82938,1953.85,1507.73,13489.6,40000,99891.6,0.0310811,0.0583704,74515.6,2973.28,118957,6.47E-06,156653,556653,3907.52,1272.19,2.11344,674.372,3988.61,1252.74,3.56844,653.125,156653,3978.87,1247.53,0.545912,645.064,3979.94,1243.24,1.94749,641.746
113562.354,41444.21775,155006.5718,2.86E+01,4.78E+01,5.91E+02,2.89E+01,20.95,,0.322815,0.130115,0.474952,45.2825,4.29274,47867,47868,1313292.821,812.613,30439.3,1767.99,3.11091,1162.16,2334.33,20506.1,40000,155012,0.0393764,0.0354116,87072,3704.39,137810,5.84E-06,211773,611773,5069.13,1620.53,2.07477,992.382,5219.94,1587.41,3.82216,956.205,211773,5205.79,1580.88,0.662565,946.816,5204.59,1575.06,2.5295,942.153
113562.354,49357.80814,162920.1621,1.64E+01,4.10E+01,5.26E+02,0.00E+00,11.43,,0.808269,0.0720451,0.496682,44.182,4.83759,31796.6,20727.6,708696.1641,853.989,16419,961.117,3.03417,805.737,1522.32,13615.8,40000,162905,0.0187365,0.0742505,79523.6,3070.46,120574,2.23E-05,219666,619666,2830.7,767.566,3.25592,420.824,2885.98,755.98,3.65513,407.854,219666,2882.65,750.891,1.83215,400.743,2881.81,749.459,2.2218,399.565
113562.354,27888.02942,141450.3834,3.38E+01,3.20E+01,6.14E+02,4.33E+01,27.14,,1.00E-06,0.114459,9.45964,42.4157,3.64548,39661.5,35202.7,1406618.262,741.641,32280.8,2215.21,2.99822,79.8542,1994.34,17651.3,40000,141474,0.0496383,9.05124,94757.3,2169.8,126754,1.00E-06,198235,598235,4430.64,2040.54,1.69823,1285.03,4590.2,1999.2,3.67149,1238.23,198235,4553.91,1994.42,0.379154,1230.64,4578.37,1985.53,2.09214,1222.18
89868.78918,0,89868.78918,2.52E+01,2.30E+01,6.50E+02,9.08E+00,25.2,,0.19634,0.110249,0.433142,35.2499,3.10911,28614.2,21402.8,745276.3835,471.081,17290.2,987.013,2.77913,3003.96,1547.35,13831.9,40000,89862.4,0.0288633,0.0866269,64643.2,3742.59,143686,5.31E-06,146623,546623,4313.74,1185.43,1.82903,665.838,4418.58,1163.97,3.55448,642.909,146623,4405.79,1159.27,0.464657,635.369,4409.95,1154.53,1.94203,631.639
113562.354,24816.92263,138379.2766,2.73E+01,2.95E+01,4.69E+02,3.79E+01,22.4,,1.62E-06,0.12222,0.43587,35.9269,3.31508,39688.1,38045.8,1212942.446,725.509,27967,1779.29,2.94608,2115.89,2075.17,18333.8,40000,138396,0.0392686,0.0872521,76762.8,3648.61,147757,1.00E-06,195157,595157,4739.96,1617.35,1.69712,1032.18,4905.33,1581.89,3.94346,993.107,195157,4877.66,1577.92,0.453096,985.989,4888.79,1570.74,2.28086,979.659
113562.354,2423.481127,115985.8351,2.66E+01,2.36E+01,6.42E+02,1.69E+01,26.04,,0.107913,0.13633,0.475008,35.8965,3.20638,39449.2,37320.8,1064337.445,608.008,24591.9,1509.99,2.90797,2806.54,2054.84,18162.4,40000,115982,0.039487,0.119708,71166.6,3880.53,144414,2.33E-06,172743,572743,5325.62,1621.85,1.83036,937.13,5468.38,1591.19,3.65024,903.279,172743,5441.66,1586.01,0.413202,895.195,5453.21,1579.48,2.03912,889.491
96490.84461,0,96490.84461,2.36E+01,3.50E+01,4.82E+02,2.08E+01,23.6,,0.276311,0.102995,0.301649,27.3722,2.90791,27945.5,20696.6,868499.6714,505.859,20218.3,1080.85,2.81915,2042.57,1521.16,13605.8,40000,96496.4,0.0288515,0.0403515,76464,3789.17,147652,5.82E-06,153257,553257,4012.24,1188.86,1.71788,719.431,4129.85,1164.32,3.62773,693.227,153257,4120.16,1159.08,0.530595,685.159,4119.78,1154.06,2.31827,681.4
113562.354,41016.15257,154578.5066,2.20E+01,2.06E+01,5.57E+02,1.12E+01,16.16,,0.124944,0.0966961,0.456969,43.5802,3.70945,36211.5,30004.2,847298.8707,810.302,19597.5,1181.72,2.92802,2450.08,1838.02,16324.2,40000,154571,0.0272344,0.0364246,67994.4,3528.09,134305,2.72E-06,211332,611332,3771.9,1117.9,2.4235,662.661,3874.68,1096.96,3.96162,639.676,211332,3868.49,1093.22,0.804103,632.695,3867.85,1089.38,2.28022,629.869
113562.354,52162.59061,165724.9446,1.39E+01,4.93E+01,6.03E+02,0.00E+00,9.52,,1.16945,0.0702989,0.505593,47.5144,5.56138,32147.5,20390.1,827605.1605,868.693,19195.2,1101.05,3.05389,0.331713,1509.66,13506.4,40000,165710,0.0213219,0.0530207,86963.1,2554.19,104742,2.73E-05,222471,622471,2768.91,873.46,3.45183,476.331,2818.78,860.721,3.6448,461.918,222471,2813.18,854.412,1.91573,453.713,2811.96,852.878,2.30477,452.438
113562.354,71599.73157,185162.0856,2.04E+01,1.59E+01,6.70E+02,0.00E+00,12.51,,0.0432681,0.0890933,0.558078,52.7203,4.27042,39945,32493.2,760745.9586,970.566,17497.5,1159.09,3.01837,2069.72,1914.36,16973.4,40000,185143,0.0252086,0.0487972,68078.1,3105.2,119523,1.04E-06,241904,641904,3488.96,1031.56,2.99468,584.56,3568.49,1014.56,4.16998,565.461,241904,3563.58,1011.37,1.07907,558.967,3563.73,1008.35,2.24674,556.712
90779.76946,0,90779.76946,2.54E+01,1.51E+01,6.33E+02,1.12E+01,25.4,,0.183225,0.111521,0.421448,34.4591,3.07804,28906.4,21938.6,774925.9029,475.867,17976.3,1028.04,2.78159,2973.63,1566.94,14000.9,40000,90775.3,0.0296061,0.0831722,65404.9,3769.05,144568,4.72E-06,147536,547536,4360.24,1216.55,1.78777,691.663,4469.99,1193.94,3.56719,667.466,147536,4456.36,1189.22,0.450409,659.904,4460.83,1184.24,1.98417,655.945
111545.8432,0,111545.8432,3.15E+01,4.30E+01,7.16E+02,2.44E+01,31.5,,0.285816,0.163515,0.500931,38.8559,3.67404,46801.4,47817,1347675.363,584.757,31171.2,1879.29,3.05634,1774.07,2333.05,20495.5,40000,111547,0.0492062,0.113686,82822.1,3733.97,148201,5.82E-06,168308,568308,6393.91,2022.52,1.67366,1165.24,6562.66,1983.98,3.54201,1122.77,168308,6527.5,1976.35,0.383522,1112.64,6540.61,1968.25,2.14238,1105.31
86109.52462,0,86109.52462,2.11E+01,3.16E+01,7.40E+02,0.00E+00,21.1,,0.257863,0.0956218,0.473726,39.554,3.29962,25922.6,17031,614433.8477,451.336,14252.5,815.921,2.75804,2570.8,1377.68,12362.1,40000,86095.7,0.0260156,0.0864109,66213.6,3249.56,128685,8.25E-06,142857,542857,3756.47,1065.46,2.05553,562.622,3831.71,1049,3.51027,545.127,142857,3822.95,1044.33,0.556936,537.672,3824.87,1040.62,1.80208,534.901
113562.354,42503.32978,156065.6838,1.76E+01,2.53E+01,5.03E+02,2.71E+00,12.81,,0.323784,0.0743107,0.445434,41.862,3.83664,29875.3,20709.5,649447.0355,818.07,15033.4,893.687,2.87295,2524.54,1521.65,13609.9,40000,156053,0.0191884,0.0450465,62442.4,3327.48,129655,8.73E-06,212814,612814,2909.93,786.558,2.8828,449.059,2976.23,773.502,3.87285,434.72,212814,2973.42,769.617,1.3958,428.111,2972.43,767.534,2.22745,426.644
78149.75345,0,78149.75345,2.10E+01,1.47E+01,4.94E+02,1.01E+01,21,,0.29282,0.0724962,0.316227,27.5506,2.75852,19302,11268,538149.5395,409.675,12557.4,640.219,2.61131,2953.96,1117.33,10084.8,40000,78148.7,0.0177922,0.0540374,60425.4,3465.02,144511,8.42E-06,134910,534910,2832.52,733.107,1.91381,442.549,2905.56,718.521,3.62706,427.703,134910,2900.82,714.663,0.712823,420.989,2899.85,711.687,2.02665,419.128
84290.41645,0,84290.41645,3.29E+01,4.83E+01,5.86E+02,3.22E+01,32.9,,0.527457,0.0804054,18.4568,32.2148,3.50214,21474.2,13440.5,1121526.557,441.976,26098.4,1406,2.61609,0.0442848,1221.73,11001.2,40000,84310.4,0.0379301,18.1541,90894.5,2005.4,99649.2,6.88E-06,141071,541071,3128.75,1563.66,1.54138,952.622,3235.73,1532.59,3.28328,918.593,141071,3206.03,1523.87,0.505758,907.598,3216.21,1517.2,2.05658,901.775
113562.354,7497.929716,121060.2837,1.50E+01,2.09E+01,4.65E+02,0.00E+00,14.07,,0.768446,0.066062,0.449547,29.1831,3.51344,22990.6,14007.1,566893.7444,634.563,13197.2,705.344,2.70871,2782.23,1247.58,11227.4,40000,121048,0.0164273,0.172331,60945.4,3303.77,132996,2.52E-05,177809,577809,2594.19,672.821,2.91533,367.929,2645.1,662.917,3.47598,356.916,177809,2642.83,658.451,1.54132,350.341,2642.48,657.092,1.93761,349.28
113562.354,66412.674,179975.028,3.46E+01,3.81E+01,6.28E+02,4.44E+01,21.83,,1.00E-06,0.138687,0.572787,50.8966,4.35518,56195.6,63930.8,1496018.58,943.565,34405.4,2283.07,3.15874,1214.3,2708.77,23601.4,40000,179992,0.0473472,0.0765649,84686.8,3128.69,143787,1.00E-06,236753,636753,5378.27,1946.89,1.97545,1250.83,5563.6,1905.48,4.16655,1204.59,236753,5536.16,1901.57,0.493286,1197.38,5547.48,1893.89,2.39991,1190.48
113562.354,43301.81983,156864.1738,3.62E+01,4.86E+01,4.91E+02,6.44E+01,26.21,,0.162074,0.131915,3.72139,41.6443,4.1651,48337.5,49658.8,1779463.332,822.535,40939,2700.69,3.13435,81.0684,2378.75,20876,40000,156905,0.0529279,3.31895,93867.2,2328.47,150224,1.94E-06,213666,613666,5095.44,2181.63,1.59745,1428.58,5285.14,2133.3,3.5951,1374.63,213666,5251.24,2126.52,0.478179,1365.39,5276.6,2117.11,2.22509,1356.45
113562.354,36388.03104,149950.385,2.45E+01,4.74E+01,4.76E+02,2.80E+01,18.55,,0.461333,0.109911,0.400046,40.2631,4.13609,40443.5,35268.9,1172306.048,786.12,27282.5,1467.22,3.08328,651.487,1996.26,17667.5,40000,149958,0.0327877,0.0183654,90875.6,3659.93,138215,8.24E-06,206719,606719,4277.44,1351.09,2.09097,839.089,4408.08,1323.05,3.82236,808.896,206719,4400.1,1316.3,0.883038,799.335,4396.44,1311.51,2.86457,796.053
113562.354,13621.47725,127183.8313,2.97E+01,3.15E+01,5.07E+02,4.16E+01,26.52,,0.000419748,0.0972026,10.6862,33.6382,3.19678,31452.6,24667.5,1274713.178,666.861,29314.1,1947.06,2.86445,1.32522,1663.33,14830.2,40000,127209,0.0435689,10.3672,95073.6,2236.83,121813,1.00E-06,183970,583970,3755.35,1793.34,1.64997,1138.56,3900.08,1755.86,3.62636,1096.49,183970,3866.81,1750.99,0.410683,1088.86,3888.1,1742.75,2.08963,1081.16
113562.354,18763.91299,132326.267,2.59E+01,2.27E+01,6.94E+02,8.99E+00,22.23,,0.102685,0.126881,0.520815,43.2784,3.57735,41152.6,38401,974919.5927,693.626,22519.4,1389.6,2.94806,2717.03,2085.06,18417.2,40000,132314,0.0360314,0.0939694,69796.8,3728.12,138644,2.39E-06,189075,589075,4961.16,1477.67,2.1331,837.836,5085.99,1451.23,3.72294,808.474,189075,5068.7,1446.58,0.515133,800.757,5075.26,1441.26,2.01526,796.276
113562.354,59007.17988,172569.5339,2.18E+01,3.17E+01,7.24E+02,0.00E+00,14.35,,0.0505336,0.0996339,0.571433,52.4895,4.16464,41602.6,35556.8,822591.3116,904.548,18939.1,1234.19,3.0158,2129.03,2004.58,17737.8,40000,172549,0.0288835,0.0611278,70138.1,3187.28,121806,1.20E-06,229310,629310,3901.85,1181.94,2.80084,663.117,3991.34,1162.47,4.03851,641.175,229310,3983.89,1158.94,0.862047,634.321,3985.36,1155.34,2.13483,631.526
113562.354,5529.804288,119092.1583,3.00E+01,1.89E+01,6.21E+02,3.02E+01,28.61,,2.37E-06,0.147333,0.481926,36.1826,3.24486,43158.8,43388,1259630.855,624.353,29029.8,1861.48,2.97767,2341.36,2219.61,19547.6,40000,119100,0.0464025,0.125054,76300.7,3590.55,151178,1.00E-06,175861,575861,5741.1,1907.79,1.61221,1147.73,5913.03,1869.56,3.76901,1105.32,175861,5875.15,1864.46,0.34174,1097.31,5893.31,1856.1,2.17185,1089.68
101126.7213,0,101126.7213,2.98E+01,4.60E+01,6.92E+02,1.95E+01,29.8,,0.426809,0.148705,0.459347,37.6244,3.67297,40560.3,37159.6,1167061.814,530.127,27098,1523.11,3.00964,1711.45,2050.3,18124,40000,101126,0.0419421,0.0854333,83297.6,3921,144767,9.56E-06,157887,557887,5819.99,1724.55,1.70538,980.536,5966.17,1692.15,3.48516,945.388,157887,5942.32,1684.3,0.445786,935.064,5948.21,1677.69,2.12694,929.413
113562.354,89127.93395,202690.288,3.60E+01,4.84E+01,5.52E+02,5.72E+01,20.17,,0.00409901,0.11519,4.92319,51.6326,4.84925,52004.4,54621.8,1654665.958,1062.72,37891.2,2687.95,3.14247,0.928893,2498.06,21865.7,40000,202723,0.0467786,4.42453,92896.6,2322.24,127495,1.00E-06,259484,659484,4441.3,1925.48,2.07336,1278.36,4610.46,1883.65,4.01586,1231.65,259484,4585.11,1878.86,0.653197,1223.87,4607.61,1871.14,2.24578,1216.69
113562.354,87324.38406,200886.7381,2.98E+01,4.54E+01,7.52E+02,1.54E+01,16.85,,0.085414,0.12284,0.600757,57.3462,4.95764,56052.5,60072.9,1199950.314,1053.04,27656.7,1770.97,3.16717,1509.28,2623.33,22899.5,40000,200876,0.0363888,0.042654,79732,3450.11,127895,1.67E-06,257637,657637,4791.13,1493.42,2.71627,897.192,4923.35,1464.87,4.17358,865.493,257637,4912.92,1460.38,0.837133,857.727,4913.6,1455.55,2.46402,853.898
113562.354,80553.33613,194115.6901,1.55E+01,4.79E+01,6.69E+02,0.00E+00,9.07,,0.566531,0.0769288,0.542032,54.4551,5.36161,38884.4,27520.1,876271.6265,1017.51,20232.5,1257.25,3.14604,2.54516,1758.74,15647.6,40000,194098,0.0242236,0.0253637,86711.8,2407.04,98873.9,1.22E-05,250859,650859,3025.35,992.211,3.38448,552.583,3084.17,977.026,3.96245,535.6,250859,3078.9,971.239,1.77053,527.415,3077.15,968.942,2.6709,525.797
113562.354,78226.91347,191789.2675,3.10E+01,4.10E+01,5.61E+02,3.99E+01,18.36,,5.54E-06,0.124227,0.552255,50.6591,4.51871,53066.4,57663.1,1372910.974,1005.48,31602.7,2066.67,3.13379,1241.31,2568.64,22448.9,40000,191803,0.0403382,0.0602668,83926.5,3439.22,135980,1.00E-06,248564,648564,4815.24,1659.69,2.15176,1074.16,4983.08,1623.63,4.26041,1034.38,248564,4963.41,1619.88,0.6428,1027.27,4969.06,1613.53,2.4431,1021.82
113562.354,21567.34655,135129.7006,1.10E+01,4.13E+01,7.42E+02,0.00E+00,9.24,,0.546368,0.0787305,0.457736,46.8238,4.21265,30834.7,19458,887334.6335,708.307,20613.1,1147.96,2.93895,0.183988,1474.17,13199.3,40000,135115,0.0318012,0.018118,90672.6,1752.56,82236.8,1.06E-05,191876,591876,3101.4,1301.41,2.62311,702.523,3159.29,1282.57,3.76364,681.53,191876,3152.05,1275.75,0.993041,671.881,3149.22,1272.05,2.59924,669.464
113562.354,24741.21456,138303.5686,1.35E+01,4.88E+01,5.34E+02,0.00E+00,11.08,,2.01188,0.0683858,0.511927,38.0584,5.8322,27937.1,16469.3,791520.3726,724.951,18413.1,998.204,2.97865,0.183643,1354.42,12159.7,40000,138290,0.0199312,0.147982,88314.9,2686.69,110037,5.30E-05,195051,595051,2698.47,815.86,3.28049,430.537,2742.14,804.788,3.29445,417.962,195051,2736.48,798.465,1.76264,410.048,2735.43,797.247,1.92652,408.914
87534.07897,0,87534.07897,2.53E+01,4.36E+01,5.27E+02,1.94E+01,25.3,,0.44209,0.107021,0.322298,29.6514,3.19644,28480.2,20089.9,872768.1302,458.899,20368.3,1035.53,2.91466,954.305,1498.32,13408.3,40000,87538.5,0.029103,0.037684,87951.6,3759.44,145812,9.98E-06,144299,544299,4177.98,1199.31,1.67781,710.568,4291.57,1175.28,3.53824,685.197,144299,4282.56,1168.95,0.554046,676.213,4280.84,1164.12,2.33937,672.743
113562.354,7669.893235,121232.2472,3.81E+01,2.76E+01,4.96E+02,7.00E+01,35.69,,1.00E-06,0.160177,1.07607,31.3142,3.16585,47827.6,50652.8,1769749.611,635.771,40702.9,2698.57,3.13138,950.932,2403.08,21078.3,40000,121278,0.063248,0.773449,89959.4,2304.77,174754,1.00E-06,178039,578039,6197.12,2605.35,1.14605,1689.15,6426.12,2548.84,3.52157,1625.37,178039,6375.21,2542.46,0.270912,1616.7,6407.08,2529.92,2.33643,1604.35
113562.354,19898.16583,133460.5198,2.14E+01,3.35E+01,5.54E+02,9.53E+00,18.21,,0.280554,0.0998327,0.401187,37.9139,3.46485,33734.8,26919.6,840298.4024,699.593,19513.5,1094.04,2.89828,2372.06,1739.07,15479.3,40000,133453,0.0275348,0.0354363,70604.3,3623.33,138005,6.59E-06,190214,590214,3901.18,1130.44,2.30472,653.378,4000.95,1110.03,3.75224,631.111,190214,3994.74,1105.15,0.791484,623.243,3993.31,1101.39,2.23824,620.534
