WW Influent,Rain Influent,Total influent,WW TP,WW TKN,WW COD,MgCl2 Flow,NaOH Flow,,Nitrate Effluent,TSS Effluent,TP Effluent,COD Effluent,TN Effluent,Mass of Hauled Sludge,Struvite Pellet Collection,Sludge added per day,Total air flow,Air Flow at Field Conditions 1st AER Reactor,Air Flow at Field Conditions 2nd AER Reactor,Percent of Solids in Digester Effluent,xmghpo4RL2,Influent Flow to Digester,TSS (waste activated sludge + primary clarifier underflow),Influent TSS to Digester,Effluent Flow,VSS Effluent,Ortho-P Effluent,TN Hauled Sludge,Ortho-P Hauled Sludge,TP Hauled Sludge,Nitrate Hauled Sludge,Effluent Flow ANA Reactor,Effluent Flow 1st ANX Reactor,MLSS 1st ANX Reactor,MLVSS 1st ANX Reactor,Soluble BOD 1st ANX Reactor Effluent,Total BOD 1st ANX Reactor Effluent,MLSS 1st AER Reactor,MLVSS 1st AER Reactor,Soluble BOD 1st AER Reactor Effluent,Total BOD 1st AER Reactor Effluent,Effluent Flow 2nd ANX Reactor,MLSS 2nd ANX Reactor,MLVSS 2nd ANX Reactor,Soluble BOD 2nd ANX Reactor,Total BOD 2nd ANX Reactor,MLSS 2nd AER Reactor,MLVSS 2nd AER Reactor,Soluble BOD 2nd AER Reactor,Total BOD 2nd AER Reactor,Pellet Collection Flow,Struvite Biosolids
113562.35,6616.43,120178.78,20.9,39.9,458,4.96,2.48,,1.42065,0.042769,0.595341,25.0862,4.60227,16576.2,77243.2,41763.408,535371.3,505996,29375.3,2.4872,0.143021,960.57,8700.71,40000,120076,0.0111613,0.370624,82277,2976.36,99692.3,4.25E-05,176837,576837,1681.7,457.645,4.73048,253.326,1714.26,451.115,4.10821,245.001,176837,1711.38,447.199,2.47591,239.302,1710.76,446.454,2.45985,238.452,100,648514
113562.35,25670.14,139232.5,14.1,33.4,561,3.34,1.67,,0.342816,0.0386634,0.25773,26.8942,3.24409,16959.6,38581.2,41817.984,572866.3,539587,33279.3,2.44048,0.698288,961.854,8712.08,40000,139128,0.0156116,0.024017,79329.5,1800.72,70511.4,6.61E-06,195889,595889,1516.37,640.598,4.26635,368.089,1551.75,630.212,4.51077,355.806,195889,1547.95,626.406,2.05225,349.267,1546.54,624.463,2.86239,347.923,100,405792
101849.62,0,101849.62,19.2,40.6,751,4.08,2.04,,0.42033,0.0650922,0.406387,40.9358,3.76319,21653.5,55755.6,49890.24,722534.3,683815,38719.3,2.63661,0.175357,1152.48,10393.8,40000,101744,0.025935,0.0227296,87979,1977.5,81883.5,8.65E-06,158505,558505,2558.82,1063.62,3.04161,573.649,2612.84,1046.99,3.80748,554.859,158505,2606.06,1041.11,0.933457,546.151,2603.69,1037.4,2.4,543.552,100,484578
113562.35,70151.57,183713.92,23.1,26,604,5.48,2.74,,7.74E-06,0.0520146,0.229246,22.8998,3.08382,23926.2,25841.5,55689.6,597667.7,557826,39841.7,2.64708,1556.72,1290.44,11602,40000,183609,0.0168397,0.0343355,70152.4,2809.48,104259,1.00E-06,240370,640370,2030.27,690.262,4.51144,401.634,2084.07,678.287,4.9885,387.604,240370,2081.31,675.798,2.1334,381.965,2080.59,673.589,3.01587,380.321,100,340410
113562.35,37618.14,151180.49,20.8,28.8,668,4.93,2.47,,0.0670761,0.0426252,5.71799,28.347,3.09722,19100.5,44685.8,45724.032,651404.8,607447,43957.8,2.47596,0.226024,1053.89,9525.84,40000,151077,0.0206572,5.46329,82347.8,1334.08,60582.4,1.06E-06,207838,607838,1663.42,846.393,4.21251,483.487,1706.6,832.616,4.43934,466.839,207838,1698.83,829.241,1.58365,460.376,1705.01,826.289,2.31362,457.723,100,314355
113562.35,66859.45,180421.8,29.1,44.4,620,6.9,3.45,,0.259744,0.068686,0.249503,23.3669,3.65366,30881.6,45302.5,66591.84,731778.1,686404,45374.1,2.91929,718.356,1552.15,13873.3,40000,180317,0.0190326,0.0422676,85228.9,3390.68,125191,5.99E-06,237078,637078,2685.64,781.284,4.20094,439.498,2751.35,767.79,4.40438,424.037,237078,2748.31,763.431,2.03928,417.138,2747.44,761.302,2.74321,415.453,100,687125
113562.35,36066.06,149628.42,30.3,48.6,708,7.18,3.59,,0.526959,0.0890432,0.321723,30.2062,3.83739,34362.4,44761.1,72535.2,879865.1,830789,49076.1,2.97836,634.08,1696.12,15111.5,40000,149522,0.0257653,0.037748,89649.9,3377.93,126016,1.23E-05,206283,606283,3489.84,1057.46,3.54023,575.746,3569.2,1039.89,3.86268,555.829,206283,3563.33,1033.54,1.40484,546.965,3561.73,1030.61,2.36641,544.681,100,704849
113562.35,76436.49,189998.84,22.5,46.2,706,5.34,2.67,,0.150807,0.0620617,0.243304,25.3664,3.78209,30073.1,58413.3,63854.4,798465.3,747682,50783.3,2.88882,0.331134,1486.15,13303,40000,189892,0.0222518,0.0239929,90511.4,2440.4,98613,2.70E-06,246653,646653,2429.75,912.63,4.31852,517.368,2488.65,897.175,4.64721,499.534,246653,2484.1,892.85,1.92627,492.328,2482.47,890.07,3.03547,490.324,100,620180
113562.35,49175.82,162738.17,28.1,33.9,591,6.66,3.33,,0.145224,0.0646262,0.266738,24.2189,3.10008,26105,26069.9,60606.24,632295.9,593252,39043.9,2.7061,2105.05,1408.09,12626.3,40000,162634,0.0177737,0.04871,68427.8,3421.78,124174,3.52E-06,219395,619395,2524.58,729.123,4.01964,413.889,2588.22,716.54,4.40071,399.304,219395,2585.46,713.146,1.78339,393.049,2585.05,710.95,2.56089,391.341,100,383711
113562.35,11768.6,125330.95,34.8,20.7,563,8.25,4.13,,0.352893,0.0836725,1.33932,28.2191,3.0859,26187.8,15026.4,63700.8,633853.4,597448,36405.4,2.63586,3665.83,1482.45,13271,40000,125229,0.0187701,1.06652,55141.5,4128.92,146218,1.13E-05,181990,581990,3266.83,770.587,3.36254,423.713,3340.4,757.585,3.81233,408.89,181990,3339.2,753.234,1.31266,401.872,3346.9,750.805,1.92544,399.821,100,228946
113562.35,44848.7,158411.06,38.5,21,708,9.13,4.56,,0.0132348,0.102233,0.46193,28.2989,3.00437,37103,16585.1,82728,778378.1,729129,49249.1,2.84555,3417.93,1945.19,17235,40000,158305,0.0256285,0.18818,61298.2,4075.4,147127,1.00E-06,215066,615066,3992.75,1050.84,3.32347,585.667,4092.57,1032.18,4.11469,564.294,215066,4081.78,1028.78,1.02185,557.65,4089.3,1025.14,2.06728,554.583,100,281666
113562.35,46434.39,159996.74,28.6,36.1,500,6.78,3.39,,0.380417,0.0565259,0.402122,21.3293,3.41435,23098,33410.1,54956.64,565790.6,531160,34630.6,2.6707,1817.87,1272.96,11449.3,40000,159894,0.0132877,0.213237,69283.9,3700.96,129205,1.09E-05,216655,616655,2206.57,545.568,4.23456,310.508,2258.67,536.362,4.27073,299.738,216655,2259.9,532.731,2.31791,293.92,2261.03,531.506,2.55621,292.777,100,492827
113562.35,55852.94,169415.29,26.6,39.9,681,6.31,3.15,,0.151472,0.0708837,0.274723,26.4976,3.38188,30322.7,38238,65908.32,750347.7,704082,46265.7,2.86505,856.056,1535.65,13730.9,40000,169309,0.0222471,0.0350803,83876.1,3038.78,115130,3.18E-06,226070,626070,2772.01,912.36,3.92404,513.345,2840.88,896.758,4.36485,495.341,226070,2836.35,892.723,1.55767,488.329,2835.35,889.883,2.60965,486.178,100,570975
113562.35,86965.18,200527.54,32.7,15.7,666,7.75,3.88,,2.98E-06,0.0738058,0.282217,22.5821,3.1078,33263.5,20305.1,74036.16,689554.4,643223,46331.4,2.81857,2697.21,1732.62,15424.2,40000,200422,0.0203177,0.0803789,64791.5,3608.83,132403,1.00E-06,257183,657183,2877.38,832.586,4.16488,480.851,2954.64,817.685,4.81279,463.566,257183,2950.33,815.336,1.72318,457.85,2952.23,812.71,2.64786,455.757,100,319882
84135.13,0,84135.13,35.8,43,523,6.29,3.14,,1.31914,0.0426248,7.7954,29.0341,4.22817,13694.6,86181.4,37377.12,396689.7,376075,20614.7,2.32808,0.0976185,857.682,7786.9,40000,84036.6,0.00885182,7.52433,79292.9,3318.31,101467,5.87E-05,140798,540798,1677.94,363.147,3.88988,207.187,1708.53,357.924,3.55823,200.868,140798,1705.91,354.755,2.00505,196.114,1704.99,354.073,2.05995,195.448,100,668412
76380.81,0,76380.81,31.6,16.6,750,5.04,2.52,,0.272076,0.0605636,0.457734,40.1077,3.35051,16083.9,14423.7,43552.464,450088.1,426286,23802.1,2.2901,2171.74,1002.67,9073.43,40000,76278.3,0.0160562,0.0708672,58406,3058.87,99815.7,9.28E-06,133039,533039,2375.8,659.377,2.7959,371.408,2427.19,648.317,3.69893,359.565,133039,2422.82,644.729,0.878753,353.173,2422.55,642.25,1.85423,351.494,100,181522
99906.72,0,99906.72,18.4,25.1,750,3.84,1.92,,0.205333,0.0597443,0.410049,40.7326,3.46808,19548.7,29531.4,47174.16,642419.2,606094,36325.2,2.50145,544.382,1088.15,9827.95,40000,99801.6,0.0241685,0.0274419,79746.4,1946.15,77369.6,4.23E-06,156563,556563,2343.33,990.976,3.06208,544.656,2397.57,974.968,3.92422,526.45,156563,2391.23,970.56,0.829301,518.956,2389.77,966.74,2.29213,516.18,100,333555
113562.35,41444.22,155006.57,28.6,47.8,591,6.78,3.39,,0.675006,0.0709281,0.293784,25.0579,3.95465,29108.8,56122.5,63069.12,750852.9,708540,42312.9,2.92268,260.431,1467.25,13139.4,40000,154902,0.018901,0.0643348,90458.3,3445.73,126545,1.69E-05,211663,611663,2779.17,776.228,4.02436,424.959,2841.64,763.384,4.00034,410.223,211663,2838.02,757.792,1.97808,402.47,2837.13,756.04,2.42382,400.981,100,797366
113562.35,49357.81,162920.16,16.4,41,526,3.89,1.94,,0.550347,0.0360338,0.226936,23.2281,3.99644,17637.7,66573.2,42740.592,590879.9,554610,36269.9,2.49376,0.0567201,983.558,8904.29,40000,162816,0.0129656,0.0385546,78241.8,2067.3,76637.7,1.09E-05,219577,619577,1415.38,532.175,5.34351,302.89,1445.86,523.84,5.01684,292.614,219577,1442.2,519.761,3.23596,286.483,1441.35,518.624,3.49623,285.455,100,461301
113562.35,27888.03,141450.38,33.8,32,614,8.01,4.01,,0.200964,0.0852313,0.390483,27.5792,3.01807,29197.5,17248.1,68357.76,677520.3,637429,40091.3,2.71774,3307.69,1594.84,14241.2,40000,141346,0.0208264,0.126959,59602.4,3954.73,142102,5.68E-06,198107,598107,3329.65,854.435,3.43737,473.797,3410.05,839.69,3.98452,456.918,198107,3406.21,835.781,1.25818,450.102,3409.25,833.055,2.08025,447.864,100,269240
89868.79,0,89868.79,25.2,23,650,4.73,2.36,,0.381966,0.0541146,0.391223,35.3273,3.28292,16100.9,15842.3,43168.608,484718.6,459571,25147.6,2.30182,1865.37,993.635,8993.46,40000,89765.9,0.0155921,0.0561614,61428.3,2851.08,95177.3,1.15E-05,146527,546527,2123.13,640.169,3.14013,362.733,2169.5,629.679,3.79031,351.139,146527,2165.58,625.78,1.18191,344.55,2164.59,623.685,2.01147,343.128,100,208725
113562.35,24816.92,138379.28,27.3,29.5,469,6.47,3.24,,0.571694,0.0504555,0.973675,22.8347,3.41722,18020.4,15687,47581.728,506580.7,477239,29341.7,2.39015,2898.83,1097.79,9912.86,40000,138278,0.0114109,0.770543,53396.2,3704.7,120958,1.76E-05,195039,595039,1971,468.422,4.46197,267.121,2016,460.833,4.26217,257.869,195039,2017.17,457.381,2.45413,252.361,2018.22,456.434,2.56235,251.4,100,198950
113562.35,2423.48,115985.84,26.6,23.6,642,6.31,3.15,,0.293504,0.0783305,0.374091,34.4296,3.27238,24723.6,20469.5,58908,686328.5,648801,37527.5,2.62733,2335.41,1367.38,12272.5,40000,115882,0.0231009,0.0458319,67647.9,3268.14,119533,7.41E-06,172643,572643,3068.32,947.447,3.18026,517.995,3139.67,931.912,3.81428,500.217,172643,3133.97,927.175,1.02906,492.591,3133.22,924.037,2.12702,490.198,100,291183
96490.84,0,96490.84,23.6,35,482,4.75,2.38,,1.20572,0.0422997,1.71557,27.1654,4.07078,13980.9,31024.6,37965.264,425288.1,402887,22401.1,2.31743,886.73,871.45,7909.43,40000,96389.3,0.00941762,1.4654,70015.2,3225.18,101671,4.63E-05,153150,553150,1662.7,386.251,4.09716,220.269,1694.66,380.655,3.74108,213.356,153150,1692.64,377.405,2.14593,208.41,1691.99,376.705,2.18854,207.696,100,478840
113562.35,41016.15,154578.51,22,20.6,557,5.22,2.61,,0.188587,0.0488346,0.248158,24.4184,3.07716,20056.2,23818,49505.28,565221,530566,34655,2.49858,1670.3,1143.35,10313.6,40000,154475,0.0151545,0.0352778,66325.2,2857.76,100772,4.22E-06,211236,611236,1909.1,621.783,4.35638,358.408,1957.21,611.263,4.59144,345.976,211236,1954.36,608.044,2.12082,340.002,1953.39,606.182,2.82172,338.599,100,292064
113562.35,52162.59,165724.94,13.9,49.3,603,3.3,1.65,,0.886943,0.034945,1.85076,25.1928,4.70718,17634.6,49035.8,42378.816,757257.5,711376,45881.5,2.42574,0.0171939,975.045,8828.92,40000,165620,0.0162952,1.64128,75743.8,1109.29,52451.7,1.36E-05,222381,622381,1372.64,668.908,5.92539,368.016,1400.71,658.893,5.08901,355.293,222381,1397.34,653.071,3.24158,347.374,1397.8,651.807,3.23199,345.901,100,263615
113562.35,71599.73,185162.09,20.4,15.9,670,4.84,2.42,,4.14E-06,0.0534523,0.24486,24.7032,3.13884,25240.2,30273.6,56916,653973.1,610432,43541.1,2.70089,856.58,1319.73,11857.5,40000,185056,0.0198337,0.0322212,78207.6,2341.85,92477.4,1.00E-06,241817,641817,2087.16,812.472,4.44729,471.089,2142.48,798.52,5.01532,454.648,241817,2138.77,796.064,1.85131,448.753,2138.09,793.349,2.95899,446.751,100,389511
90779.77,0,90779.77,25.4,15.1,633,4.81,2.41,,0.412105,0.0536189,0.390635,34.4741,3.27673,15957.4,15144.2,43099.872,479556.6,454871,24685.6,2.28983,1967.84,992.016,8979.14,40000,90677.1,0.014982,0.0639321,60189.8,2930.8,96863.9,1.27E-05,147438,547438,2103.49,615.21,3.19304,349.653,2149.38,605.109,3.78389,338.458,147438,2145.66,601.222,1.25588,331.949,2144.75,599.28,2.00982,330.622,100,201207
111545.84,0,111545.84,31.5,43,716,7.34,3.67,,0.531889,0.103542,0.42884,38.6895,3.82967,31895.7,34948.3,69891.36,847342.8,803154,44188.8,2.88352,1428.78,1631.96,14560.7,40000,111441,0.0287495,0.0520016,82222.6,3559.65,130878,1.42E-05,168202,568202,4062.66,1179.51,2.90398,624.635,4150.29,1160.44,3.55099,603.262,168202,4142.63,1153.57,0.935499,593.851,4141.67,1149.98,2.04187,591.007,100,573204
86109.52,0,86109.52,21.1,31.6,740,3.79,1.9,,0.254274,0.0529341,0.409974,39.9762,3.38144,16335.6,19156.9,42127.68,515875.3,487795,28080.3,2.3527,1005.83,969.137,8776.6,40000,86005.5,0.0190059,0.0319632,70375.1,2183.32,79708.7,6.49E-06,142767,542767,2077.87,779.745,2.91833,435.319,2123.69,767.132,3.84683,421.442,142767,2118.82,763.22,0.879511,414.563,2117.36,760.235,2.11433,412.555,100,263489
113562.35,42503.33,156065.68,17.6,25.3,503,4.17,2.09,,0.244244,0.0398,0.225482,22.6802,3.13309,16889.9,22349.7,42272.208,523963.3,491481,32482.3,2.44458,1218.99,972.537,8806.71,40000,155962,0.0130028,0.0360631,67741.1,2615.11,90530.7,5.11E-06,212723,612723,1557.91,533.53,4.67801,307.447,1595.61,524.73,4.77909,296.881,212723,1592.87,521.557,2.62366,291.24,1592,520.112,3.12612,290.104,100,309485
78149.75,0,78149.75,21,14.7,494,3.43,1.71,,0.985814,0.0346191,0.982779,27.6533,3.64089,10073.6,8960.96,29801.856,333083.9,315520,17563.9,2.09604,2031.49,681.114,6208.72,40000,78048.1,0.00808845,0.728416,51914.3,2916.68,93401.7,4.05E-05,134809,534809,1364.47,331.627,3.55686,191.01,1387.94,326.938,3.55853,185.56,134809,1385.47,324.218,1.99687,181.216,1384.76,323.538,2.10956,180.617,100,174302
84290.42,0,84290.42,32.9,48.3,586,5.79,2.9,,1.09675,0.0590524,1.68303,31.9045,4.05149,17942.7,84109.9,44289.072,492839.5,468584,24255.5,2.58983,0.149886,1020.03,9226.89,40000,84188.9,0.0129752,1.37747,85801.8,3408.98,116245,4.32E-05,140950,540950,2322.19,532.912,3.40357,288.143,2365.37,524.747,3.43487,278.969,140950,2362.58,520.146,1.63309,272.59,2362.1,519.009,1.85489,271.629,100,782447
113562.35,7497.93,121060.28,15,20.9,465,3.56,1.78,,0.860575,0.0233529,6.91555,25.2101,3.74099,11129.4,25681.6,30837.504,486632.2,459472,27160.2,2.11643,0.146222,705.17,6424.48,40000,120959,0.0116874,6.69528,70495.7,1076.98,47199,1.81E-05,177720,577720,917.505,478.661,4.42763,273.171,937.166,472.126,4.0806,264.793,177720,934.24,468.369,2.36172,259.073,934.117,467.494,2.42544,258.147,100,227097
113562.35,66412.67,179975.03,34.6,38.1,628,8.2,4.1,,0.0994622,0.0794831,0.320909,23.2408,3.25713,33321.8,27637.5,73740,712810.4,667111,45699.4,2.8663,2369.84,1725.41,15362.5,40000,179870,0.019823,0.107478,69537.7,3879.24,140462,2.55E-06,236631,636631,3101.45,813.386,3.9392,459.724,3179.44,798.929,4.38393,443.199,236631,3176.99,795.356,1.7079,436.754,3179.32,792.921,2.43636,434.724,100,457203
113562.35,43301.82,156864.17,36.2,48.6,491,8.58,4.29,,1.0993,0.0600598,5.28075,21.1648,4.67075,25524.9,67100.5,56825.28,663719.9,624566,39153.9,2.8853,58.5692,1317.57,11838.6,40000,156764,0.0139525,5.09095,91756.2,3735.88,134522,3.20E-05,213525,613525,2351.66,572.846,4.46009,310.652,2400.58,563.788,4.0307,299.975,213525,2401.78,559.041,2.40627,293.506,2402.39,558.101,2.41718,292.478,100,911601
113562.35,36388.03,149950.39,24.5,47.4,476,5.81,2.9,,1.37144,0.0497019,0.597689,21.6337,5.05487,21398.2,81886.3,49428.96,628272,591204,37068,2.73544,0.121243,1141.54,10297.7,40000,149848,0.0125744,0.408026,86802.3,3224.64,115886,3.79E-05,206609,606609,1951.31,515.815,4.80996,280.075,1990.21,508.116,4.18367,270.624,206609,1988.43,503.759,2.60541,264.568,1988.08,502.975,2.57433,263.658,100,777670
113562.35,13621.48,127183.83,29.7,31.5,507,7.04,3.52,,0.52342,0.0636635,0.772227,25.6721,3.25034,21072.6,16826.6,53748,558609.4,527901,30708.4,2.49707,3149.78,1244.16,11197.5,40000,127082,0.0143085,0.532338,55424.1,3859.92,132401,1.67E-05,183843,583843,2487.21,587.576,3.85237,329.348,2543.56,577.846,3.94197,317.962,183843,2544.44,573.782,1.84111,311.582,2546.54,572.341,2.16282,310.316,100,233056
113562.35,18763.91,132326.27,25.9,22.7,694,6.14,3.07,,0.153147,0.0781879,0.356099,32.9093,3.19011,27189.7,22800.9,62423.52,728165.1,685506,42659.1,2.7063,1936.3,1451.72,13004.9,40000,132221,0.0250289,0.0454962,72619.5,3038.13,114407,3.40E-06,188982,588982,3059.63,1025.95,3.30701,566.257,3134.13,1008.82,3.99364,546.482,188982,3127.52,1004.67,1.00155,539.227,3127.52,1001.15,2.21735,536.474,100,331573
113562.35,59007.18,172569.53,21.8,31.7,724,5.17,2.58,,3.93E-06,0.0632585,0.287013,27.5038,3.13013,27741.4,28849.1,61606.56,717634.2,671176,46458.2,2.75118,975.69,1432.1,12834.7,40000,172463,0.0234513,0.0402251,80125.5,2434.85,96990,1.00E-06,229224,629224,2471,960.487,4.00609,548.675,2535.68,944.127,4.67438,529.459,229224,2530.24,941.312,1.38498,523.138,2530.34,938.052,2.61422,520.632,100,395303
113562.35,5529.8,119092.16,30,18.9,621,7.11,3.56,,0.303927,0.0836567,0.377829,32.4915,3.19841,26074.4,17992,62229.12,678007.4,640952,37055.4,2.64956,2922.18,1447.05,12964.4,40000,118988,0.0221019,0.065638,62635.1,3652.24,131752,8.42E-06,175749,575749,3274.9,906.688,3.19533,495.651,3351.17,891.61,3.79031,478.453,175749,3346.12,886.98,1.08302,470.993,3346.27,884.076,2.04429,468.725,100,266431
101126.72,0,101126.72,29.8,46,692,6.29,3.15,,0.653472,0.0854842,0.417777,37.4103,3.86905,26346.6,49763.8,58829.28,732127.3,695213,36914.3,2.83071,418.568,1365.5,12256.1,40000,101023,0.0239123,0.0563153,89514.2,3304.24,121241,1.81E-05,157784,557784,3358.07,981.412,3.00218,520.053,3427.16,965.863,3.54075,502.78,157784,3420.72,959.296,1.0894,493.822,3419.37,956.49,1.99026,491.69,100,716638
113562.35,89127.93,202690.29,36,48.4,552,8.54,4.27,,0.197511,0.072975,0.996451,19.549,3.99104,31871,42837.8,73885.92,726132.6,675888,50244.6,2.74852,1216.37,1728.96,15392.9,40000,202586,0.0162093,0.827694,72708.3,3935.37,129342,5.39E-06,259347,659347,2846.75,667.178,4.61779,381.205,2911.56,654.902,4.75897,367.407,259347,2913.04,650.398,2.65869,360.765,2919,648.372,2.91176,358.839,100,626947
113562.35,87324.38,200886.74,29.8,45.4,752,7.07,3.53,,0.0135485,0.0782145,0.265147,25.1458,3.70284,37308.2,39523.9,77480.64,842852.3,788500,54352.3,2.99385,748.022,1816.63,16141.8,40000,200779,0.024417,0.0402563,86957.7,3139.85,119295,1.00E-06,257540,657540,3055.8,1001.12,4.12623,569.722,3134.01,983.565,4.64208,549.625,257540,3129.02,979.73,1.6638,542.684,3128.58,976.681,2.76277,540.332,100,625078
113562.35,80553.34,194115.69,15.5,47.9,669,3.68,1.84,,0.248538,0.0449801,0.217131,24.8419,4.16348,23373.7,53346.5,52264.8,775571,725842,49729,2.66172,0.0402583,1208.86,10888.5,40000,194009,0.0190931,0.0169492,82003.9,1584.27,70235.1,3.77E-06,250770,650770,1765.67,783.745,5.13315,446.675,1805.67,770.797,5.12523,431.37,250770,1800.99,766.056,2.76951,424.043,1799.2,763.726,3.75957,422.441,100,398427
113562.35,78226.91,191789.27,31,41,561,7.35,3.68,,0.108659,0.0638718,0.26838,20.609,3.55634,29491.5,38815,65204.16,647888.1,604951,42937.1,2.86653,1420.88,1518.67,13584.2,40000,191685,0.0158489,0.0901208,76618.2,3693.61,133289,2.74E-06,248446,648446,2491.81,650.742,4.41913,370.622,2554.01,639.207,4.64222,357.422,248446,2553.96,635.685,2.39041,351.446,2554.87,633.955,2.85091,349.942,100,607292
113562.35,21567.35,135129.7,11,41.3,742,2.61,1.3,,0.453479,0.0505262,0.331722,35.3268,3.78019,20757.9,38254.8,48083.52,826150.1,779977,46173.1,2.52179,0.0325839,1109.67,10017.4,40000,135023,0.0257789,0.0164699,82919.5,916.94,52084.6,6.86E-06,191784,591784,1986.7,1057.35,3.95187,583.463,2030.27,1040.79,4.22779,563.859,191784,2023.6,1034.69,1.45039,554.809,2021.05,1031.15,2.9459,552.389,100,243760
113562.35,24741.21,138303.57,13.5,48.8,534,3.2,1.6,,1.83312,0.0361361,0.293718,26.203,5.56032,16243.4,54622.3,40397.568,701213.2,661734,39479.2,2.39289,0.0203459,928.481,8416.16,40000,138199,0.0141417,0.0700438,75932.4,1664.77,65690.2,3.59E-05,194960,594960,1429.52,579.962,5.65293,311.216,1451.48,572.017,4.79232,300.961,194960,1446.31,566.634,3.04737,293.649,1445.44,565.667,3.05297,292.563,100,375864
87534.08,0,87534.08,25.3,43.6,527,4.62,2.31,,1.4701,0.0416129,1.39801,29.2854,4.44788,14041,77114.9,37432.176,432641.9,410293,22348.9,2.35336,0.0645628,858.971,7798.37,40000,87431.8,0.00961257,1.12572,78338.5,2961.47,94949.2,5.81E-05,144193,544193,1639.65,394.21,4.07992,221.071,1668.64,388.721,3.64534,214.288,144193,1665.43,385.222,2.06096,209.16,1664.52,384.503,2.09532,208.429,100,616521
113562.35,7669.89,121232.25,38.1,27.6,496,9.03,4.52,,0.58133,0.0660958,6.99753,26.1279,3.26781,20730.9,13950.5,53922.24,556158.3,526185,29973.3,2.47067,3558.23,1248.31,11233.8,40000,121133,0.0143801,6.75076,52869,4063.05,139823,1.96E-05,177894,577894,2582.63,590.518,3.70973,328.289,2639.37,580.84,3.82338,317.02,177894,2640.89,576.648,1.75344,310.563,2643.83,575.205,2.06274,309.299,100,204590
113562.35,19898.17,133460.52,21.4,33.5,554,5.07,2.54,,0.407801,0.051072,0.285878,27.1208,3.26703,19433.2,31686.2,47983.632,584082.5,551370,32712.5,2.50692,1120.57,1107.3,9996.59,40000,133357,0.0158193,0.0414009,72869.2,2828.1,99456.4,9.60E-06,190118,590118,2000.51,649.311,4.05193,368.068,2047.64,638.655,4.22322,355.529,190118,2043.97,634.576,1.89297,348.872,2042.88,632.77,2.52904,347.501,100,398309
105929.65,0,105929.65,30.4,27.5,555,6.72,3.36,,0.497796,0.0693638,0.482142,30.4994,3.25043,20352.8,15150.4,52586.4,552808,524265,28543,2.45977,3168.82,1216.52,10955.5,40000,105828,0.0159321,0.189978,55109.6,3779.29,129208,1.66E-05,162589,562589,2714.97,654.264,3.3845,362.843,2775.07,643.451,3.73219,350.548,162589,2773.62,639.098,1.41233,343.735,2774.55,637.285,1.95525,342.311,100,202005
113562.35,15320.14,128882.49,32,24.1,682,7.59,3.79,,0.18098,0.0934597,0.396326,32.921,3.17037,30313.2,18381.1,69656.16,744373.4,701401,42972.4,2.74612,2900.15,1626.26,14511.7,40000,128778,0.0254656,0.0783971,65049.8,3677.19,134320,4.71E-06,185539,585539,3656.55,1044.22,3.12405,570.812,3744.13,1026.52,3.84074,550.576,185539,3736.35,1022.15,0.935219,543.21,3738.39,1018.63,2.0342,540.34,100,288152
113562.35,74647.91,188210.27,26.2,44.4,578,6.21,3.11,,0.208398,0.0576598,0.223808,21.7122,3.76923,27741.4,55156.7,60269.28,674223.4,630868,43355.4,2.88679,191.075,1400.01,12556.1,40000,188106,0.0164555,0.0395657,88056.6,3169.52,117282,4.63E-06,244867,644867,2254.83,675.605,4.53433,383.367,2309.97,663.965,4.65127,369.969,244867,2307.26,659.99,2.48113,363.63,2306.39,658.222,3.04698,362.208,100,739466
113562.35,2484.71,116047.07,28.4,39.1,499,6.73,3.37,,0.993626,0.064273,1.20945,27.3013,3.91687,21674.2,44198.5,52074.24,599900.5,569042,30858.5,2.66488,1038.48,1204.34,10848.8,40000,115945,0.0147004,0.951842,79320.1,3707.65,128402,3.22E-05,172706,572706,2518.94,603.633,3.88402,327.976,2571.42,594.158,3.70856,316.822,172706,2570.55,589.22,1.88321,309.929,2570.92,588.017,2.05388,308.794,100,651756
96956.17,0,96956.17,29.9,28.4,517,6.05,3.03,,0.320064,0.0283099,5.03453,28.9102,2.83874,11343.3,14660.8,32955.744,496362.4,470811,25551.4,2.04678,384.896,754.455,6865.78,40000,96857.4,0.0122291,4.77232,69555.6,1735.02,58859.2,8.35E-06,153618,553618,1027.97,506.505,4.32269,284.634,1107.98,495.712,3.81344,271.612,153618,1115.49,491.844,1.76869,265.66,1132.4,489.165,2.18204,263.173,100,230597
110706.39,0,110706.39,21.8,35.4,608,5.04,2.52,,0.471557,0.0609823,0.352071,33.5414,3.44461,20539.5,36422.2,49561.92,633852.5,600651,33201.5,2.56993,773.89,1144.69,10325.4,40000,110603,0.0196802,0.0379421,79451.5,2749.2,99879.9,1.14E-05,167364,567364,2392.98,807.594,3.42986,445.543,2445.88,794.695,3.86306,430.753,167364,2440.8,789.66,1.3226,423.042,2439.29,787.208,2.23174,421.268,100,470842
