WW Influent,Rain Influent,Total influent,WW TP,WW TKN,WW COD,WW Ortho-P,Acetate Flow,,Nitrate Effluent,TSS Effluent,TP Effluent,COD Effluent,TN Effluent,Mass of Hauled Sludge,Sludge added per day,Total air,dailychemconsumptionEffluent,Air Flow at Field Conditions 1st AER Reactor,Air Flow at Field Conditions 2nd AER Reactor,Percent of Solids in Digester Effluent,xmghpo4RL2,Influent Flow to Digester,TSS (waste activated sludge + primary clarifier underflow),Influent TSS to Digester,Effluent Flow,VSS Effluent,Ortho-P Effluent,TN Hauled Sludge,Ortho-P Hauled Sludge,TP Hauled Sludge,Nitrate Hauled Sludge,Effluent Flow ANA Reactor,Effluent Flow 1st ANX Reactor,MLSS 1st ANX Reactor,MLVSS 1st ANX Reactor,Soluble BOD 1st ANX Reactor Effluent,Total BOD 1st ANX Reactor Effluent,MLSS 1st AER Reactor,MLVSS 1st AER Reactor,Soluble BOD 1st AER Reactor Effluent,Total BOD 1st AER Reactor Effluent,Effluent Flow 2nd ANX Reactor,MLSS 2nd ANX Reactor,MLVSS 2nd ANX Reactor,Soluble BOD 2nd ANX Reactor,Total BOD 2nd ANX Reactor,MLSS 2nd AER Reactor,MLVSS 2nd AER Reactor,Soluble BOD 2nd AER Reactor,Total BOD 2nd AER Reactor
109703.7798,0,109703.8,2.31E+01,3.00E+01,4.72E+02,1.85E+01,0.00E+00,,0.739805,0.0754072,5.70401,26.1158,3.22724,23261.3,15238.03453,560619.012,575.027,13060.6,688.062,2.67043,3485.87,1302.04,11703.2,40000,109691,0.0167295,5.45215,56449.3,3795.82,147217,2.75E-05,166452,566452,2956.66,685.621,2.74898,371.432,3013.71,675.32,3.39742,360.172,166452,3014.25,670.704,1.35987,353.412,3016.29,669.18,1.78511,352.231
113562.354,57454.59028,171016.9,2.07E+01,3.76E+01,6.00E+02,1.65E+01,0.00E+00,,0.368457,0.0878357,0.5139,48.2793,4.3914,37399.2,29053.51522,756149.2508,896.419,17478.6,1065.26,3.02276,1902.4,1808.07,16068.8,40000,170999,0.022484,0.0477639,70421.9,3387.91,128387,1.00E-05,227760,627760,3443.47,921.135,3.03457,512.676,3517.44,906.299,3.85491,496.208,227760,3514.32,901.686,1.39478,488.93,3513.43,899.36,2.24143,487.198
113562.354,69054.16948,182616.5,1.35E+01,2.08E+01,7.46E+02,1.08E+01,0.00E+00,,0.0207355,0.0776275,0.55572,54.9434,4.35322,36921.3,26040.44647,799010.8084,957.232,18365.7,1229.3,3.03924,458.54,1709.88,15229.4,40000,182599,0.0286683,0.0317247,83331,1996.01,87861.6,1.00E-06,239360,639360,3044.34,1171.97,2.9649,662.961,3111.28,1153.52,4.29451,642.041,239360,3105.79,1150.29,0.939226,635.263,3105.1,1146.73,2.39686,632.698
113562.354,6616.429991,120178.8,2.09E+01,3.99E+01,4.58E+02,1.67E+01,0.00E+00,,1.52432,0.073075,4.37525,28.3151,4.49112,25665.8,15823.17083,645087.2378,629.938,15030.9,789.267,2.88541,1175.21,1327.18,11922.4,40000,120166,0.0166655,4.10292,80661.6,3612.47,139680,5.33E-05,176927,576927,2872.11,682.657,3.0919,361.338,2924.56,672.953,3.22768,350.412,176927,2923.32,667.73,1.64017,343.544,2923,666.621,1.80738,342.54
113562.354,25670.14487,139232.5,1.41E+01,3.34E+01,5.61E+02,1.13E+01,0.00E+00,,0.463861,0.0705972,0.4172,39.7663,3.77361,27637.4,17281.39402,663743.3144,729.819,15400.5,877.19,2.87305,1364.91,1387.93,12451.2,40000,139219,0.0213442,0.0391359,74988.2,2758.92,112998,1.19E-05,195980,595980,2773.62,873.82,2.83301,480.769,2829.63,860.702,3.7299,466.234,195980,2825.28,855.983,1.2917,458.876,2823.89,853.767,2.17029,457.337
101849.617,0,101849.6,1.92E+01,4.06E+01,7.51E+02,1.54E+01,0.00E+00,,0.48934,0.105171,0.434714,40.4644,3.68612,31785,22355.80724,813397.8961,533.839,18922,1025.83,2.93723,1131.32,1582.04,14131,40000,101834,0.0320525,0.0420736,84364,3054.9,120580,1.31E-05,158595,558595,4135.22,1312.51,2.18794,688.883,4216.59,1292.83,3.48201,667.522,158595,4208.35,1286.07,0.682594,658.15,4206.84,1282.1,2.05376,655.216
113562.354,70151.56916,183713.9,2.31E+01,2.60E+01,6.04E+02,1.85E+01,0.00E+00,,0.110596,0.0910468,0.566797,50.3574,4.20256,39581.6,33281.57812,717528.4242,962.973,16507,1089.72,2.99056,2835.69,1937.95,17173.6,40000,183695,0.0222135,0.0777326,60078.4,3587.85,133748,3.10E-06,240456,640456,3563.38,909.679,3.03062,515.048,3643.94,894.392,4.07623,498.015,240456,3640.66,891.11,1.24239,491.654,3641.87,888.539,2.16232,489.678
113562.354,37618.13764,151180.5,2.08E+01,2.88E+01,6.68E+02,1.66E+01,0.00E+00,,0.18,0.097574,0.507152,46.6946,3.84212,36866,29684.68879,775734.4961,792.431,17923.5,1100.67,2.94708,2394.61,1828.01,16238.8,40000,151162,0.0272705,0.0533056,68092.4,3330.49,127219,4.64E-06,207923,607923,3823.9,1116.38,2.6611,616.898,3908.92,1098.34,3.82883,596.757,207923,3902.75,1094.17,0.872318,589.5,3902.96,1090.82,2.07985,586.96
113562.354,66859.44749,180421.8,2.91E+01,4.44E+01,6.20E+02,2.33E+01,0.00E+00,,0.501144,0.107916,1.08285,50.1674,4.8317,45726.6,42485.77107,864693.2075,945.702,19937.4,1268.4,3.09586,2397.6,2195.84,19348.3,40000,180400,0.0236208,0.589368,67254.3,4021.39,144733,1.53E-05,237161,637161,4221.74,969.009,3.09892,537.858,4309.22,952.783,3.76715,519.995,237161,4309.94,947.266,1.46109,512.047,4316.64,944.831,2.02578,509.941
113562.354,36066.0626,149628.4,3.03E+01,4.86E+01,7.08E+02,2.43E+01,0.00E+00,,0.66648,0.131644,0.597841,47.6981,4.60017,47785.4,46788.91825,997618.1054,784.269,23165.9,1299.76,3.09875,2290.94,2307.18,20279.7,40000,149605,0.0305147,0.123215,72564.1,4101.47,146847,2.02E-05,206366,606366,5162.03,1251.61,2.69878,676.773,5268.25,1231.05,3.51136,654.273,206366,5263.99,1223.72,1.09722,644.569,5265.75,1220.59,1.93981,641.985
113562.354,76436.49064,189998.8,2.25E+01,4.62E+01,7.06E+02,1.80E+01,0.00E+00,,0.408773,0.0975378,0.560624,54.7441,5.04268,45185.5,38537.79591,918472.6087,995.913,21213.1,1311.59,3.14648,1128.46,2088.86,18449.2,40000,189978,0.0267999,0.0327123,79392.6,3197,121046,9.91E-06,246739,646739,3825.71,1098.16,3.15936,613.182,3907.9,1080.32,3.92237,593.344,246739,3903.13,1074.79,1.41612,585.157,3901.51,1072,2.46002,583.104
113562.354,49175.8158,162738.2,2.81E+01,3.39E+01,5.91E+02,2.25E+01,0.00E+00,,0.268986,0.104786,1.55528,45.9784,4.01455,40168.1,35929.39624,750127.005,853.009,17258.2,1137.97,2.96915,3322.72,2015.29,17828.4,40000,162718,0.0229488,1.10194,58108.9,4085.75,148411,8.54E-06,219479,619479,4097.15,940.828,2.84503,522.908,4184.24,925.03,3.80072,505.449,219479,4181.01,920.795,1.15667,498.395,4191.45,917.95,1.90628,496.018
113562.354,11768.59982,125331,3.48E+01,2.07E+01,5.63E+02,2.78E+01,0.00E+00,,0.381334,0.105634,9.89144,35.0166,3.30969,32789,27436.42704,701462.5371,656.925,16231.8,970.919,2.81399,3810.04,1756.01,15624.3,40000,125313,0.0232611,9.54386,56331.8,4264.96,155275,1.31E-05,182074,582074,4136.45,953.659,2.53115,516.82,4219.91,938.238,3.55586,499.959,182074,4214.59,933.395,0.953871,492.422,4225.36,930.444,1.74306,490.032
113562.354,44848.70142,158411.1,3.85E+01,2.10E+01,7.08E+02,3.08E+01,0.00E+00,,0.0917262,0.141429,1.8462,49.2355,3.91963,50951.7,56318.32022,884466.0236,830.298,20292.8,1397.91,3.03278,4159.94,2537.65,22193.1,40000,158386,0.0302782,1.35173,54684.7,4326.89,162590,2.96E-06,215147,615147,5533.42,1241.3,2.56301,688.727,5653.87,1219.51,3.79206,664.439,215147,5638.04,1215.55,0.742246,657.35,5657.15,1211.13,1.84761,653.556
113562.354,46434.39041,159996.7,2.86E+01,3.61E+01,5.00E+02,2.29E+01,0.00E+00,,0.57476,0.0823735,5.71801,42.3362,4.30985,32873.8,24589.26254,666762.6334,838.656,15405.9,945.836,2.93554,2618.19,1660.64,14807.1,40000,159980,0.01788,5.30683,63173.9,3872.56,143462,1.88E-05,216741,616741,3223.35,733.008,3.11547,404.694,3287.84,721.355,3.67905,391.78,216741,3290.51,716.823,1.6397,385.014,3294.94,715.199,2.00564,383.612
113562.354,55852.9365,169415.3,2.66E+01,3.99E+01,6.81E+02,2.13E+01,0.00E+00,,0.318021,0.110846,0.563471,50.5406,4.42269,44718.1,41123.81592,873415.2495,888.005,20188.2,1231.5,3.06097,2391.08,2159.49,19043.3,40000,169394,0.0272243,0.0680549,68601.3,3774.51,138092,8.86E-06,226155,626155,4342.58,1115.69,2.86872,618.575,4438.14,1097.08,3.80445,597.923,226155,4433.34,1092.02,1.10944,590.055,4433.84,1088.97,2.11356,587.658
113562.354,86965.18404,200527.5,3.27E+01,1.57E+01,6.66E+02,2.62E+01,0.00E+00,,0.00107378,0.113057,0.998826,54.3152,4.3971,50201.8,52224.86323,806934.0434,1051.09,18452,1337.31,3.05502,3502.99,2441.11,21393.9,40000,200503,0.0250108,0.463719,55453.2,4079.34,147265,1.00E-06,257264,657264,4417.89,1024.8,3.04351,586.467,4519.79,1006.64,4.22719,566.18,257264,4511.21,1003.74,1.11163,559.935,4522.28,1000.43,2.07335,557.186
84135.12838,0,84135.1,3.58E+01,4.30E+01,5.23E+02,2.86E+01,0.00E+00,,1.33705,0.0647877,18.3885,28.5692,4.02698,19885.5,10413.77007,495726.2451,441.001,11574.1,583.127,2.78001,284.82,1073.61,9699.77,40000,84124.4,0.0141859,18.1133,88733.4,3500.82,136339,5.79E-05,140885,540885,2553.08,581.242,2.77228,305.044,2595.48,573.146,3.119,296.332,140885,2592.41,568.532,1.47075,290.136,2591.51,567.435,1.7187,289.269
76380.80961,0,76380.8,3.16E+01,1.66E+01,7.50E+02,2.53E+01,0.00E+00,,0.238675,0.110079,3.25661,39.7849,3.26516,26404.8,18715.47876,560955.987,400.332,12969.6,787.326,2.73157,3723.15,1445.3,12949.2,40000,76366.4,0.0236055,2.85846,55184.6,3955.13,149845,9.82E-06,133127,533127,4317.23,967.901,1.97077,506.32,4399.86,952.363,3.42903,490.15,133127,4388.24,948.08,0.528182,483.161,4403.17,944.22,1.61182,480.158
99906.72122,0,99906.7,1.84E+01,2.51E+01,7.50E+02,1.47E+01,0.00E+00,,0.244846,0.0994985,0.449452,40.2647,3.38079,29326.7,20338.67461,735775.9228,523.657,17050.2,994.023,2.82938,1953.85,1507.73,13489.6,40000,99891.6,0.0310811,0.0583704,74515.6,2973.28,118957,6.47E-06,156653,556653,3907.52,1272.19,2.11344,674.372,3988.61,1252.74,3.56844,653.125,156653,3978.87,1247.53,0.545912,645.064,3979.94,1243.24,1.94749,641.746
113562.354,41444.21775,155006.6,2.86E+01,4.78E+01,5.91E+02,2.29E+01,0.00E+00,,0.921482,0.106474,2.57746,44.3702,4.85217,40899.2,34847.87696,866843.7475,812.48,20115.4,1143.14,3.07752,1886.71,1984.04,17564.1,40000,154987,0.0234238,2.13982,74230.2,4019.51,145734,2.91E-05,211748,611748,4171.36,960.955,3.00267,519.108,4252.92,945.607,3.47182,502.275,211748,4254.76,938.954,1.48949,493.588,4258.95,936.953,1.8869,491.838
113562.354,49357.80814,162920.2,1.64E+01,4.10E+01,5.26E+02,1.32E+01,0.00E+00,,0.808269,0.0720451,0.496682,44.182,4.83759,31796.6,20727.60466,708696.1641,853.989,16419,961.117,3.03417,805.74,1522.32,13615.8,40000,162905,0.0187365,0.0742505,79523.6,3070.46,120574,2.23E-05,219666,619666,2830.7,767.566,3.25592,420.824,2885.98,755.98,3.65513,407.854,219666,2882.65,750.891,1.83215,400.743,2881.81,749.459,2.2218,399.565
113562.354,27888.02942,141450.4,3.38E+01,3.20E+01,6.14E+02,2.70E+01,0.00E+00,,0.252938,0.117255,5.02073,41.9665,3.61226,39346.1,36531.36551,768131.3547,741.412,17692.1,1145.61,2.91094,3806.58,2032.49,17973.7,40000,141430,0.0255854,4.60244,56001.9,4303.67,155240,8.36E-06,198191,598191,4587.95,1049,2.57054,574.614,4684.32,1031.41,3.66591,555.213,198191,4675.47,1026.92,0.890264,547.85,4690.2,1023.42,1.78713,544.918
89868.78918,0,89868.8,2.52E+01,2.30E+01,6.50E+02,2.02E+01,0.00E+00,,0.331396,0.102268,1.00132,34.8436,3.12116,27008.6,19292.77854,591901.4982,471.038,13727.5,788.336,2.74782,3581.61,1467.79,13144.1,40000,89854.1,0.0227619,0.655192,56840.7,3888.98,148173,1.26E-05,146615,546615,4010.01,933.078,2.17293,494.481,4088.6,918.287,3.45484,478.853,146615,4081.96,913.678,0.687958,471.56,4090.72,910.475,1.65486,469.121
113562.354,24816.92263,138379.3,2.73E+01,2.95E+01,4.69E+02,2.19E+01,0.00E+00,,0.57038,0.0758034,7.29446,35.3914,3.69983,27078.8,18900.85598,588958.5532,725.343,13646.8,796.863,2.77134,3438.17,1452.56,13012.1,40000,138365,0.0166028,6.95211,55166.8,3863.68,146026,1.97E-05,195126,595126,2967.4,680.414,2.96557,374.827,3026.61,669.841,3.59463,363.121,195126,3028.56,665.649,1.52099,356.661,3032.13,664.112,1.91478,355.394
113562.354,2423.481127,115985.8,2.66E+01,2.36E+01,6.42E+02,2.12E+01,0.00E+00,,0.305319,0.12554,0.705918,35.4859,3.21601,36742.4,32858.64445,790987.6716,607.926,18317.6,1080.64,2.86963,3696.5,1925.33,17066.5,40000,115967,0.0290322,0.35042,59093.2,4199.31,153118,1.01E-05,172728,572728,4919.94,1189.92,2.28765,636.648,5023.1,1170.53,3.50472,615.382,172728,5011.7,1165.21,0.693332,607.283,5021.6,1161.29,1.75247,604.057
96490.84461,0,96490.8,2.36E+01,3.50E+01,4.82E+02,1.88E+01,0.00E+00,,1.01637,0.0662116,7.00867,26.6034,3.5789,20635,11746.58634,505160.9746,505.77,11782,606.605,2.69778,2147.17,1141.11,10294,40000,96479.4,0.0145449,6.75376,68735,3534.3,140400,4.11E-05,153240,553240,2602.31,596.007,2.7989,319.981,2649.39,587.381,3.26581,310.611,153240,2648.42,582.976,1.48063,304.388,2648.46,581.797,1.77868,303.466
113562.354,41016.15257,154578.5,2.20E+01,2.06E+01,5.57E+02,1.76E+01,0.00E+00,,0.288277,0.0903883,0.542531,43.1603,3.81005,34344,27137.79197,680002.8888,810.248,15714.3,962.141,2.90393,3164.39,1746.24,15540.7,40000,154561,0.0211342,0.121864,58317.9,3757.6,140773,8.84E-06,211322,611322,3538.93,865.851,2.84516,481.089,3615.3,851.738,3.79383,465.49,211322,3613.62,847.719,1.20699,458.679,3615.53,845.37,1.98356,456.851
113562.354,52162.59061,165724.9,1.39E+01,4.93E+01,6.03E+02,1.11E+01,0.00E+00,,1.16945,0.0702989,0.505593,47.5144,5.56138,32147.5,20390.07182,827605.1605,868.693,19195.2,1101.05,3.05389,0.33,1509.66,13506.4,40000,165710,0.0213219,0.0530207,86963.1,2554.19,104742,2.73E-05,222471,622471,2768.91,873.46,3.45183,476.331,2818.78,860.721,3.6448,461.918,222471,2813.18,854.412,1.91573,453.713,2811.96,852.878,2.30477,452.438
113562.354,71599.73157,185162.1,2.04E+01,1.59E+01,6.70E+02,1.64E+01,0.00E+00,,0.0432681,0.0890933,0.558078,52.7203,4.27042,39945,32493.19802,760745.9586,970.566,17497.5,1159.09,3.01837,2069.72,1914.36,16973.4,40000,185143,0.0252086,0.0487972,68078.1,3105.2,119523,1.04E-06,241904,641904,3488.96,1031.56,2.99468,584.56,3568.49,1014.56,4.16998,565.461,241904,3563.58,1011.37,1.07907,558.967,3563.73,1008.35,2.24674,556.712
90779.76946,0,90779.8,2.54E+01,1.51E+01,6.33E+02,2.03E+01,0.00E+00,,0.350806,0.100293,1.52626,33.9835,3.09781,26650.8,18945.73266,584790.5263,475.814,13563.3,778.146,2.73941,3623.82,1454.31,13027.3,40000,90765.2,0.0220764,1.18888,56325.2,3912.02,149051,1.35E-05,147526,547526,3931.54,905.043,2.20726,480.638,4008.11,890.724,3.45411,465.515,147526,4002.39,886.13,0.724893,458.256,4011.73,883.057,1.64841,455.923
111545.8432,0,111545.8,3.15E+01,4.30E+01,7.16E+02,2.52E+01,0.00E+00,,0.583016,0.150776,1.08573,38.2669,3.73744,43249.1,41973.44827,954731.6743,584.637,22168.9,1245.01,2.99643,2983.17,2182.23,19234.2,40000,111524,0.0339929,0.696863,68329.5,4364.04,155479,1.97E-05,168285,568285,5915.71,1394.09,2.22717,731.415,6031.49,1371.64,3.35693,707.045,168285,6018.81,1364.01,0.730575,696.993,6031.03,1359.72,1.73069,693.373
86109.52462,0,86109.5,2.11E+01,3.16E+01,7.40E+02,1.69E+01,0.00E+00,,0.257863,0.0956218,0.473726,39.554,3.29962,25922.6,17031.01793,614433.8477,451.336,14252.5,815.921,2.75804,2570.8,1377.68,12362.1,40000,86095.7,0.0260156,0.0864109,66213.6,3249.56,128685,8.25E-06,142857,542857,3756.47,1065.46,2.05553,562.622,3831.71,1049,3.51027,545.127,142857,3822.95,1044.33,0.556936,537.672,3824.87,1040.62,1.80208,534.901
113562.354,42503.32978,156065.7,1.76E+01,2.53E+01,5.03E+02,1.40E+01,0.00E+00,,0.395299,0.0729548,0.479954,41.7281,3.92975,29483.5,20187.59941,611579.5095,818.057,14146.2,852.221,2.86677,2749,1502.02,13440.3,40000,156051,0.0177493,0.0794959,59522.9,3395.26,131631,1.19E-05,212812,612812,2859.5,726.983,3.0409,405.428,2919.59,715.565,3.79344,392.748,212812,2918.4,711.673,1.54425,386.353,2918.19,709.971,2.13248,385.06
78149.75345,0,78149.8,2.10E+01,1.47E+01,4.94E+02,1.68E+01,0.00E+00,,0.929667,0.0473123,6.05023,27.3162,3.45727,14926,7212.211965,355640.9953,409.634,8278.94,442.826,2.46087,3026.85,891.625,8088.84,40000,78140.8,0.00988409,5.79293,53010,3022.03,130786,4.66E-05,134902,534902,1862.8,405.078,2.85372,227.563,1894.67,399.266,3.28036,221.389,134902,1893.09,396.216,1.621,216.659,1892.49,395.363,1.86485,216.036
84290.41645,0,84290.4,3.29E+01,4.83E+01,5.86E+02,2.63E+01,0.00E+00,,1.26436,0.0821863,12.3257,31.6463,4.07703,23891.7,13805.27458,585229.972,441.807,13684.1,668.123,2.89657,360.57,1238.43,11147.4,40000,84278,0.0179899,12.0157,90062.6,3653.4,140113,5.20E-05,141039,541039,3236.5,737.444,2.57168,379.977,3290.89,726.911,3.10563,368.833,141039,3287.84,721.077,1.29483,361.332,3287.45,719.598,1.66219,360.201
113562.354,7497.929716,121060.3,1.50E+01,2.09E+01,4.65E+02,1.20E+01,0.00E+00,,0.768446,0.066062,0.449547,29.1831,3.51344,22990.6,14007.07969,566893.7444,634.563,13197.2,705.344,2.70871,2782.23,1247.58,11227.4,40000,121048,0.0164273,0.172331,60945.4,3303.77,132996,2.52E-05,177809,577809,2594.19,672.821,2.91533,367.929,2645.1,662.917,3.47598,356.916,177809,2642.83,658.451,1.54132,350.341,2642.48,657.092,1.93761,349.28
113562.354,66412.674,179975,3.46E+01,3.81E+01,6.28E+02,2.77E+01,0.00E+00,,0.267289,0.111997,3.43399,50.2831,4.43387,46100.8,44949.70035,826312.5531,943.356,18964.9,1299.65,3.04428,3119.16,2260.21,19887.4,40000,179952,0.0241394,2.93733,60404.4,4181.89,149452,8.31E-06,236713,636713,4378.07,990.061,2.97895,554.253,4471.33,973.061,3.87578,535.453,236713,4467.29,968.584,1.24259,528.184,4479.87,965.575,1.9765,525.608
113562.354,43301.81983,156864.2,3.62E+01,4.86E+01,4.91E+02,2.90E+01,0.00E+00,,1.70856,0.0779766,12.6447,41.2165,5.96529,32433.8,22271.03921,761205.9148,822.239,17645,1022.87,3.05192,639.15,1578.98,14104.7,40000,156848,0.0174426,12.2451,84772.4,3748.53,137767,5.44E-05,213609,613609,3062.58,714.796,3.43414,381.355,3118.53,704.23,3.37205,369.464,213609,3118.96,698.749,1.85514,362.418,3119.06,697.705,1.94505,361.389
113562.354,36388.03104,149950.4,2.45E+01,4.74E+01,4.76E+02,1.96E+01,0.00E+00,,1.83426,0.0749436,5.33304,38.9225,5.91043,30955.9,20128.68159,734491.9599,785.999,17035.7,977.035,3.055,459.82,1499.79,13421,40000,149935,0.0168634,4.95669,85815.4,3569.25,134772,5.94E-05,206696,606696,2945.17,690.802,3.42233,367.034,2998.12,680.833,3.32779,355.746,206696,2997.91,675.529,1.83455,348.902,2997.74,674.536,1.91554,347.92
113562.354,13621.47725,127183.8,2.97E+01,3.15E+01,5.07E+02,2.37E+01,0.00E+00,,0.521752,0.0884144,8.25842,33.2027,3.41231,28763.2,21549.84088,635806.9688,666.648,14750.5,842.077,2.77645,3551.2,1552.75,13878.5,40000,127168,0.0194781,7.93341,56908.1,4054.28,150861,1.81E-05,183929,583929,3461.59,798.432,2.72423,434.956,3530.61,785.889,3.53773,421.219,183929,3530.75,781.194,1.22692,414.072,3536.57,779.124,1.79594,412.422
113562.354,18763.91299,132326.3,2.59E+01,2.27E+01,6.94E+02,2.07E+01,0.00E+00,,0.203892,0.121603,0.551446,43.0825,3.58505,39706.6,35937.70611,833584.999,693.582,19276.4,1166.5,2.93036,3184.48,2015.53,17830.4,40000,132306,0.0307353,0.124443,63383,3894.43,143148,5.92E-06,189067,589067,4766,1258.96,2.39022,683.425,4870.79,1238.25,3.6345,660.437,189067,4859.11,1233.45,0.68407,652.677,4864.12,1229.41,1.87851,649.383
113562.354,59007.17988,172569.5,2.18E+01,3.17E+01,7.24E+02,1.74E+01,0.00E+00,,0.0505336,0.0996339,0.571433,52.4895,4.16464,41602.6,35556.83912,822591.3116,904.548,18939.1,1234.19,3.0158,2129.03,2004.58,17737.8,40000,172549,0.0288835,0.0611278,70138.1,3187.28,121806,1.20E-06,229310,629310,3901.85,1181.94,2.80084,663.117,3991.34,1162.47,4.03851,641.175,229310,3983.89,1158.94,0.862047,634.321,3985.36,1155.34,2.13483,631.526
113562.354,5529.804288,119092.2,3.00E+01,1.89E+01,6.21E+02,2.40E+01,0.00E+00,,0.31351,0.124344,3.18439,35.5315,3.23761,36777.8,33271.75363,773875.5064,624.21,17885.8,1092.78,2.86392,3880.85,1937.66,17171.1,40000,119073,0.0275518,2.82761,56944.3,4323.71,156647,1.07E-05,175834,575834,4869.72,1129.59,2.34202,606.653,4969.71,1111.08,3.51501,586.382,175834,4958.6,1105.92,0.746152,578.448,4973.77,1102.07,1.71921,575.252
101126.7213,0,101126.7,2.98E+01,4.60E+01,6.92E+02,2.38E+01,0.00E+00,,0.741951,0.131705,1.83099,36.9893,3.80857,36810.5,30844.28876,839589.3033,530.034,19553.3,1036.85,2.97612,2358.39,1864.12,16546.3,40000,101108,0.0293371,1.45806,73411.5,4179.36,151795,2.64E-05,157869,557869,5168.62,1203.13,2.25985,624.778,5265.21,1184.41,3.29442,604.765,157869,5259.6,1176.85,0.841794,594.971,5268.19,1173.48,1.68027,592.255
113562.354,89127.93395,202690.3,3.60E+01,4.84E+01,5.52E+02,2.88E+01,0.00E+00,,0.677164,0.0889079,6.79061,51.6152,5.69535,42812.7,36050.03,816794.1508,1062.45,18789.9,1241.22,3.13226,1650.18,2018.75,17857.6,40000,202670,0.0190277,6.28983,71749.1,3855.84,138956,2.04E-05,259431,659431,3478.75,780.767,3.52624,434.737,3547.46,767.945,3.83617,420.599,259431,3551.89,762.64,2.02601,413.353,3556.32,761.106,2.25324,411.901
113562.354,87324.38406,200886.7,2.98E+01,4.54E+01,7.52E+02,2.39E+01,0.00E+00,,0.250261,0.115636,0.6164,57.1171,5.05643,53347.7,54327.55949,979144.8287,1052.97,22567.2,1445.42,3.15467,2099.47,2491.13,21808.4,40000,200862,0.0288178,0.0579819,70853.2,3708.82,134439,6.53E-06,257623,657623,4528.25,1181.2,3.13581,666.657,4630.6,1160.91,4.00571,644.075,257623,4625.22,1155.9,1.24342,636.195,4625.42,1152.71,2.30486,633.677
113562.354,80553.33613,194115.7,1.55E+01,4.79E+01,6.69E+02,1.24E+01,0.00E+00,,0.566531,0.0769288,0.542032,54.4551,5.36161,38884.4,27520.06002,876271.6265,1017.51,20232.5,1257.25,3.14604,2.55,1758.74,15647.6,40000,194098,0.0242236,0.0253637,86711.8,2407.04,98873.9,1.22E-05,250859,650859,3025.35,992.211,3.38448,552.583,3084.17,977.026,3.96245,535.6,250859,3078.9,971.239,1.77053,527.415,3077.15,968.942,2.6709,525.797
113562.354,78226.91347,191789.3,3.10E+01,4.10E+01,5.61E+02,2.48E+01,0.00E+00,,0.413073,0.0932957,3.68353,50.217,4.87841,42032.2,36355.93694,768986.4329,1005.3,17665,1193.68,3.06798,2431.18,2027.49,17931.5,40000,191769,0.0199814,3.19398,64508.3,3936.96,142520,1.27E-05,248530,648530,3647.05,819.608,3.27635,459.423,3721.89,805.924,3.89757,444.32,248530,3724.34,801.288,1.70327,437.303,3731.83,799.257,2.14088,435.507
113562.354,21567.34655,135129.7,1.10E+01,4.13E+01,7.42E+02,8.83E+00,0.00E+00,,0.546368,0.0787305,0.457736,46.8238,4.21265,30834.7,19458.01208,887334.6335,708.307,20613.1,1147.96,2.93895,0.18,1474.17,13199.3,40000,135115,0.0318012,0.018118,90672.6,1752.56,82236.8,1.06E-05,191876,591876,3101.4,1301.41,2.62311,702.523,3159.29,1282.57,3.76364,681.53,191876,3152.05,1275.75,0.993041,671.881,3149.22,1272.05,2.59924,669.464
113562.354,24741.21456,138303.6,1.35E+01,4.88E+01,5.34E+02,1.08E+01,0.00E+00,,2.01188,0.0683858,0.511927,38.0584,5.8322,27937.1,16469.34087,791520.3726,724.951,18413.1,998.204,2.97865,0.18,1354.42,12159.7,40000,138290,0.0199312,0.147982,88314.9,2686.69,110037,5.30E-05,195051,595051,2698.47,815.86,3.28049,430.537,2742.14,804.788,3.29445,417.962,195051,2736.48,798.465,1.76264,410.048,2735.43,797.247,1.92652,408.914
87534.07897,0,87534.1,2.53E+01,4.36E+01,5.27E+02,2.02E+01,0.00E+00,,1.33859,0.0700009,7.53979,28.7577,4.04992,21674.1,11690.94606,532254.8011,458.816,12431,622.056,2.84642,386.28,1138.37,10269.9,40000,87522.7,0.0153912,7.26183,87887.2,3446.84,136446,5.57E-05,144284,544284,2757.03,630.671,2.74821,329.483,2803.59,621.821,3.12334,319.954,144284,2800.77,616.833,1.44232,313.357,2800.04,615.646,1.70914,312.414
113562.354,7669.893235,121232.2,3.81E+01,2.76E+01,4.96E+02,3.05E+01,0.00E+00,,0.56794,0.0851757,17.1091,30.4884,3.29258,26545.9,19556.66231,617888.2901,635.453,14356,797.138,2.70573,3673.32,1477.96,13232.2,40000,121217,0.0189264,16.8113,56533.9,4139.97,152651,2.00E-05,177978,577978,3338.01,775.811,2.70967,421.545,3403.17,763.736,3.49419,408.336,177978,3402.34,759.01,1.23565,401.219,3407.03,757.054,1.78028,399.677
113562.354,19898.16583,133460.5,2.14E+01,3.35E+01,5.54E+02,1.71E+01,0.00E+00,,0.464811,0.0938741,0.507751,37.4144,3.60244,32155.1,24609.90982,694311.0744,699.547,16119.4,907.936,2.87559,2961.81,1661.35,14813.2,40000,133444,0.0220345,0.141976,62592.3,3812.27,143408,1.48E-05,190205,590205,3678.78,902.965,2.69087,491.918,3755.18,888.658,3.58913,476.217,190205,3753.45,883.718,1.14077,468.695,3754.96,881.381,1.88419,466.891
