WW Influent,Rain Influent,Total influent,WW TP,WW TKN,WW COD,WW Ortho-P,Chemical Dose,,Nitrate Effluent,TSS Effluent,TP Effluent,COD Effluent,TN Effluent,Mass of Hauled Sludge,Sludge added per day,Total Air Flow ,dailychemconsumptionEffluent,Air Flow at Field Conditions 1st AER Reactor,Air Flow at Field Conditions 2nd AER Reactor,Air Flow at Field Conditions 3rd AER Reactor,Percent of Solids in Digester Effluent,xmghpo4RL1,Influent Flow to Digester,TSS (waste activated sludge + primary clarifier underflow),Influent TSS to Digester,Effluent Flow,Ortho-P Effluent,TN Hauled Sludge,Ortho-P Hauled Sludge,TP Hauled Sludge,Nitrate Hauled Sludge,MLSS Reactor 1,VSS Reactor 1,MLSS Reactor 2,VSS Reactor 2,MLSS Reactor 3,VSS Reactor 3,Total COD in Reactor 1,Total COD in Reactor 2,Total COD in Reactor 3,Soluble BOD in Reactor 1,Soluble BOD in Reactor 2,Soluble BOD in Reactor 3,Total BOD in Reactor 1,Total BOD in Reactor 2,Total BOD in Reactor 3,SRT Total
113562.354,6616.429991,120178.784,2.09E+01,3.99E+01,4.58E+02,1.67E+01,30.11068776,,20.1501,0.347907,0.146876,11.509,20.8319,30662.6,43375.6,1.38E+06,629.356,13963.6,13763.9,6001.91,2.96,0.0162427,1084.39,26473.6,40000,120054,0.01,5757.26,119.685,19015.6,0.00101793,13872.3,2549.36,13852.6,2531,13841.8,2521.16,4135.41,4098.96,4082.65,6.05156,1.27943,0.745144,667.807,644.87,634.934,21.1223
113562.354,25670.14487,139232.4989,1.41E+01,3.34E+01,5.61E+02,1.13E+01,20.37429771,,8.42704,0.308676,0.30063,28.1505,10.2563,29713.2,42378.4,1.51E+06,729.261,13617.1,15794.9,7554.25,2.93,0.0100963,1059.46,25904.5,40000,139112,0.01,6103.52,55.1192,13207.8,0.00029819,12335.3,3115.1,12310.8,3091.76,12297.7,3079.63,5036.05,4989.49,4969.1,6.09197,1.25067,0.749132,869.585,840.419,827.966,19.4676
101849.617,0,101849.617,1.92E+01,4.06E+01,7.51E+02,1.54E+01,27.76674201,,7.3469,0.421661,0.259731,23.2039,8.67964,33033.9,46841.6,1.81E+06,533.219,15547.3,19302.8,9585.25,2.95,0.0124169,1171.04,28438.7,40000,101716,0.01,6763.19,53.0279,14428.6,0.000251101,16857.9,4450.02,16818.4,4412.54,16798.5,4394.2,7200.35,7130.4,7100.37,6.28687,1.13206,0.70689,1127.6,1084.45,1066.29,23.0919
113562.354,70151.56916,183713.9232,2.31E+01,2.60E+01,6.04E+02,1.85E+01,33.35615111,,4.33125,0.438857,0.371793,34.4748,6.22201,45683.1,58576,1.62E+06,962.104,13710.7,17499.7,8553.13,3.26,0.0186892,1464.4,34940.8,40000,183529,0.01,4755.23,75.4328,14152.8,0.000150349,17511.5,3533.82,17487.4,3511.04,17474.5,3499.22,5769.01,5723.03,5702.82,6.04811,1.35131,0.818865,970.232,941.443,929.09,16.3954
113562.354,37618.13764,151180.4916,2.08E+01,2.88E+01,6.68E+02,1.66E+01,29.93038424,,3.0663,0.42982,0.339755,31.3084,4.82371,40210.2,53779.6,1.73E+06,791.672,14500,18628.5,9370.33,3.13,0.0165,1344.49,32310.7,40000,151017,0.01,5557.42,70.62,14426.3,9.86E-05,17167.2,4049.72,17136.3,4020.41,17120.2,4005.61,6577.55,6519.83,6494.84,6.41795,1.32759,0.813377,1095.53,1059.6,1044.37,18.5351
113562.354,66859.44749,180421.8015,2.91E+01,4.44E+01,6.20E+02,2.33E+01,42.01072005,,10.9545,0.521698,0.341794,30.6529,12.6354,52584.8,66160.8,1.90E+06,944.699,16868.4,20263.3,9571.62,3.32,0.0228416,1654.02,39023.7,40000,180209,0.01,4886.03,72.9957,15550.8,0.000395028,20809.1,3902.77,20781.5,3876.97,20767.3,3863.92,6382.8,6333.96,6312.35,5.78001,1.23771,0.759962,1038.18,1007.73,994.563,16.5846
113562.354,36066.0626,149628.4166,3.03E+01,4.86E+01,7.08E+02,2.43E+01,43.81375525,,11.273,0.569884,0.30077,25.984,12.7301,51063.7,65570.4,2.14E+06,783.305,18302.2,23109.2,11035.7,3.26,0.0241874,1639.26,38709.1,40000,149421,0.01,5516.48,72.4524,16614.3,0.000379578,22744.5,4736.14,22707.5,4701.35,22689,4684.3,7720.96,7657.23,7629.37,5.94632,1.15475,0.723002,1223.99,1184.55,1167.65,18.6432
113562.354,76436.49064,189998.8446,2.25E+01,4.62E+01,7.06E+02,1.80E+01,32.45463352,,8.63202,0.479403,0.41586,38.9852,10.7466,49650.4,63613.6,2.14E+06,994.967,18094.8,23223.1,11204.6,3.26,0.0164077,1590.34,37662.6,40000,189798,0.01,5493.87,47.9672,12717,0.000247449,19146.7,4327.44,19115,4297.2,19098.8,4282.16,7039.11,6982.61,6957.73,5.82623,1.22253,0.763099,1220.7,1185.49,1170.29,16.0507
113562.354,49175.8158,162738.1698,2.81E+01,3.39E+01,5.91E+02,2.25E+01,40.5682919,,6.5726,0.489537,0.300702,26.4826,8.05196,47215.5,60328.8,1.61E+06,852.111,14060.4,17195.5,8314.46,3.27,0.0227845,1508.22,35892.5,40000,162547,0.01,4708.85,90.9648,16653,0.000259771,19522.5,3630.15,19497,3606.38,19483.5,3594.13,5937.8,5890.64,5869.95,6.00949,1.28105,0.775377,942.579,913.154,900.553,17.6998
113562.354,11768.59982,125330.9538,3.48E+01,2.07E+01,5.63E+02,2.78E+01,50.12437843,,7.96113,0.546659,0.14165,8.9859,8.55816,45479.2,59403.6,1.44E+06,656.05,12998.2,15108.5,7301.46,3.2,0.419065,1485.09,35390.7,40000,125147,0.01,4465.16,167.316,21418.3,0.000399504,21782.5,3551.99,21756.4,3528.13,21742.8,3515.73,5815.36,5767.77,5746.99,6.24177,1.24281,0.742544,848.326,818.742,806.169,20.6335
113562.354,44848.70142,158411.0554,3.85E+01,2.10E+01,7.08E+02,3.08E+01,55.53348402,,1.83842,0.651312,0.27994,23.1424,3.22828,59261.2,73875.2,1.81E+06,829.171,14738.1,19678.8,10033.4,3.64,0,1700,43456,43456,158171,0.01,4485.45,114.615,18229,6.41E-05,25968.7,4731.93,25935.2,4700.93,25918.2,4685.34,7758.32,7697.07,7670.61,6.7807,1.44473,0.887213,1178.93,1140.94,1124.88,17.9973
113562.354,46434.39041,159996.7444,2.86E+01,3.61E+01,5.00E+02,2.29E+01,41.28950597,,11.2494,0.462724,0.259229,22.1926,12.4871,44943.5,57507.2,1.45E+06,837.788,13461,15157.6,6922.3,3.27,0.0230061,1437.68,34357.8,40000,159815,0.01,4497.82,111.478,17869.9,0.000536083,18440.2,3010.96,18420,2992.29,18409.1,2982.37,4939.28,4901.74,4885.01,5.87642,1.31299,0.778625,763.361,739.809,729.624,17.877
113562.354,55852.9365,169415.2905,2.66E+01,3.99E+01,6.81E+02,2.13E+01,38.40464966,,6.84908,0.510308,0.353361,32.0287,8.6177,49634.5,63507.6,1.94E+06,887.063,16513.9,20855.1,10206.1,3.27,0.0204982,1587.69,37605.9,40000,169214,0.01,5209.84,65.8456,15017.9,0.000224296,20367.5,4272.74,20336.1,4243.12,20320,4228.29,6965.67,6909.14,6884.4,5.97757,1.22983,0.762046,1146.34,1111.19,1096.12,17.2711
113562.354,86965.18404,200527.538,3.27E+01,1.57E+01,6.66E+02,2.62E+01,47.23952212,,2.44005,0.572814,0.370953,33.5281,4.31756,60884.3,74118.64,1.77E+06,1049.92,14373.8,19288.6,9658.94,3.74,0,1700,43599.2,43599.2,200280,0.01,4398.32,82.8747,15233.7,7.64E-05,22841.2,4141.55,22814.4,4116.53,22800.5,4103.69,6794.29,6743.91,6721.83,6.29999,1.44191,0.885507,1100.21,1068.75,1055.27,15.4711
84135.12838,0,84135.12838,3.58E+01,4.30E+01,5.23E+02,2.86E+01,51.56680659,,22.5632,0.485407,0.0783679,3.17768,22.8247,35728.5,48200.8,1.04E+06,440.299,10826.3,10327.9,4471.95,3.1,0.0226166,1205.02,29203.8,40000,83990.5,0.01,4723.75,178.538,20789.1,0.001886,19319.4,2157.58,19302.8,2142.46,19293.5,2134.04,3518.59,3487.41,3473.41,6.33767,1.32942,0.754822,505.042,485.369,476.892,25.2433
76380.80961,0,76380.80961,3.16E+01,1.66E+01,7.50E+02,2.53E+01,45.61679044,,4.0557,0.484759,0.128572,9.02353,4.69037,34381.3,47467.2,1.12E+06,399.677,9614.93,11877.2,5967.19,3.03,0.326173,1186.68,28791.2,40000,76241.4,0.01,4861.62,121.538,17260,0.000251603,19321.4,3200.23,19295.2,3175.81,19281.3,3163.19,5225.05,5176.25,5155.32,6.83062,1.28936,0.758311,717.731,687.459,674.852,26.3839
99906.72122,0,99906.72122,1.84E+01,2.51E+01,7.50E+02,1.47E+01,26.50461737,,2.03583,0.39805,0.263186,23.8587,3.47495,31357.1,45008.4,1.60E+06,523.07,13250.8,17238.5,8843.44,2.92,0.0127243,1125.21,27402.1,40000,99779.6,0.01,6485.63,64.7032,14285.7,7.18E-05,15912.8,4221.2,15876.1,4186.23,15857.2,4168.88,6829.84,6761.79,6732.88,7.17829,1.37803,0.830983,1073.9,1031.77,1014.25,23.3153
113562.354,41444.21775,155006.5718,2.86E+01,4.78E+01,5.91E+02,2.29E+01,41.28950597,,15.9144,0.505856,0.279564,24.1438,17.2565,47135.7,60800.8,1.88E+06,811.582,17444.6,19590.7,9071.76,3.24,0.0227595,1520.02,36147.8,40000,154815,0.01,5257.35,85.2231,17007.4,0.000618304,20177.2,3800.16,20148.7,3773.55,20134.1,3760.18,6205.17,6155.72,6133.85,5.81012,1.1994,0.733301,984.842,954.066,940.777,18.2402
113562.354,49357.80814,162920.1621,1.64E+01,4.10E+01,5.26E+02,1.32E+01,23.80006458,,13.1882,0.337523,0.337133,31.5976,15.0437,34584.9,46946.8,1.62E+06,853.334,15085.9,16842.8,7679.41,3.08,0.0118136,1173.67,28498,40000,162780,0.01,5682.56,55.3779,13280.5,0.000483965,13477.5,2975.2,13455.4,2954.21,13443.6,2943.29,4829.92,4789.01,4770.8,5.79522,1.27261,0.762661,838.532,812.825,801.69,17.7015
113562.354,27888.02942,141450.3834,3.38E+01,3.20E+01,6.14E+02,2.70E+01,48.68195027,,5.45124,0.557833,0.223516,17.6582,6.49841,49167.6,63084.8,1.60E+06,740.474,13790.2,17019.1,8368.77,3.26,0.039211,1577.12,37378.9,40000,141251,0.01,4619.31,130.789,19270.4,0.000234862,22237.5,3939.22,22209.1,3912.97,22194.4,3899.54,6447.19,6395.25,6372.65,6.2259,1.26111,0.764765,967.845,935.55,921.83,19.2595
89868.78918,0,89868.78918,2.52E+01,2.30E+01,6.50E+02,2.02E+01,36.42131095,,6.91009,0.413095,0.15304,11.8805,7.66321,31689.7,44790.8,1.21E+06,470.441,10735.5,12646.8,6218.48,2.96,0.236781,1119.77,27278.6,40000,89740.3,0.01,5238.13,117.594,17528.1,0.000372465,16474.2,3059.54,16448.8,3035.91,16435.3,3023.64,4972.15,4924.99,4904.6,6.52482,1.24019,0.731351,737.949,708.599,696.269,24.51
113562.354,24816.92263,138379.2766,2.73E+01,2.95E+01,4.69E+02,2.19E+01,39.48647078,,10.4914,0.436162,0.188894,14.9673,11.3656,39173.1,51474.8,1.27E+06,724.587,11905,13158.3,6044.45,3.18,0.247416,1286.87,31033.5,40000,138220,0.01,4332.46,148.372,19754.8,0.00055818,17378.7,2777.05,17360,2759.72,17349.8,2750.35,4551.95,4516.03,4500.1,6.023,1.32339,0.774943,683.447,660.832,651.111,19.4982
113562.354,2423.481127,115985.8351,2.66E+01,2.36E+01,6.42E+02,2.12E+01,38.22434614,,4.90785,0.482175,0.183743,14.3102,5.79604,39106.1,53044.8,1.63E+06,607.196,14124.3,17274.8,8635.96,3.08,0.0263005,1326.12,31904.4,40000,115827,0.01,5511.04,115.815,18952,0.000193378,19242.5,4095.76,19209.3,4064.73,19192.2,4049.13,6656.56,6596.24,6570.26,6.40122,1.21702,0.745082,1023.99,986.645,970.913,21.5501
96490.84461,0,96490.84461,2.36E+01,3.50E+01,4.82E+02,1.88E+01,33.89706167,,16.8917,0.35398,0.101758,6.82436,17.3439,28706.3,40798.8,1.06E+06,505.219,10641.5,10695,4749.91,2.94,0.0159039,1019.97,24999.3,40000,96374.5,0.01,5169.03,142.382,19563.5,0.00111632,14102.4,2164.86,14085.7,2149.46,14076.5,2140.91,3514.96,3482.8,3468.46,6.30694,1.33007,0.758525,540.553,520.222,511.49,23.6623
113562.354,41016.15257,154578.5066,2.20E+01,2.06E+01,5.57E+02,1.76E+01,31.73341944,,6.60994,0.402506,0.300177,27.1151,8.11555,38841.9,51568,1.48E+06,809.514,13074.9,15736.3,7559.46,3.15,0.0180382,1289.2,31085.4,40000,154421,0.01,4948.26,92.494,15851.3,0.00026036,16059.1,3228.4,16035.8,3206.52,16023.3,3195.09,5260.71,5216.57,5197.18,6.05492,1.29717,0.776607,863.314,835.684,823.863,18.2725
113562.354,52162.59061,165724.9446,1.39E+01,4.93E+01,6.03E+02,1.11E+01,20.01369067,,15.3456,0.34407,0.383269,36.6234,17.6442,34819.9,47940.8,1.95E+06,868.032,18006.5,20441.3,9470.39,3.04,0.00938515,1198.52,29057.7,40000,165584,0.01,6480.87,33.6586,11145.5,0.000456371,13757.4,3551.13,13729.5,3524.31,13715,3510.85,5744.69,5694.9,5672.86,5.74453,1.20284,0.738517,1023.06,991.915,978.435,17.5317
113562.354,71599.73157,185162.0856,2.04E+01,1.59E+01,6.70E+02,1.64E+01,29.5697772,,2.58594,0.434642,0.407228,38.4434,4.706,45132,58450.4,1.77E+06,969.707,14551.1,19242.3,9654.56,3.23,0.0157209,1461.26,34872.3,40000,184979,0.01,5145.1,58.3053,12701.7,7.78E-05,17357.3,3946.36,17329.6,3919.84,17315.2,3906.33,6422.04,6369.06,6345.98,6.33116,1.40516,0.862552,1110.13,1077.02,1062.87,16.3218
90779.76946,0,90779.76946,2.54E+01,1.51E+01,6.33E+02,2.03E+01,36.60161447,,7.60994,0.410376,0.145631,11.0897,8.31901,31642.8,44726.4,1.19E+06,475.218,10674.7,12426.2,6073.58,2.96,0.288758,1118.16,27242,40000,90651.5,0.01,5178.21,124.495,17876.7,0.000419082,16363.6,2978.63,16339.1,2955.87,16326,2943.97,4841.81,4796.18,4776.4,6.50483,1.24344,0.730529,718.657,690.228,678.267,24.3901
111545.8432,0,111545.8432,3.15E+01,4.30E+01,7.16E+02,2.52E+01,45.43648692,,10.7276,0.577992,0.177609,12.892,11.5345,44885.5,59387.2,1.99E+06,583.798,17431.1,20963.4,10301.1,3.16,0.0257552,1484.68,35381.7,40000,111364,0.01,5804.05,95.0517,19216.3,0.000399244,23069.2,4911.87,23027.8,4873.13,23007.1,4854.26,7993.39,7921.96,7891.15,6.13436,1.10338,0.69526,1195.2,1151.26,1132.67,22.0082
86109.52462,0,86109.52462,2.11E+01,3.16E+01,7.40E+02,1.69E+01,30.4712948,,3.28383,0.388337,0.221713,19.4674,4.45262,29657.1,42783.2,1.31E+06,450.778,11092.7,13891,7028.94,2.9,0.0167418,1069.58,26135.7,40000,85989.3,0.01,5895.65,81.8948,14964.5,0.000150848,15505.7,3456.6,15475.6,3428.2,15459.9,3413.81,5602.54,5546.66,5522.78,6.85526,1.29281,0.771521,848.116,813.434,798.989,25.0276
113562.354,42503.32978,156065.6838,1.76E+01,2.53E+01,5.03E+02,1.40E+01,25.24249273,,8.33418,0.330485,0.307601,28.4236,9.95337,33478.9,45605.6,1.36E+06,817.424,12339.1,14273.7,6654.31,3.07,0.0152515,1140.14,27740.4,40000,155930,0.01,5055.49,87.9172,14850.7,0.000341938,13187.9,2725.6,13168.7,2707.34,13158.2,2697.58,4432.83,4395.14,4378.49,5.98952,1.33121,0.785514,751.525,727.742,717.511,18.1673
78149.75345,0,78149.75345,2.10E+01,1.47E+01,4.94E+02,1.68E+01,30.29099128,,13.7371,0.303846,0.0976844,7.12807,14.2122,22813.1,33140.44,8.17E+05,409.196,7910.38,8357.17,3772.01,2.88,0.215989,828.511,20547.7,40000,78057.3,0.01,4666.84,128.692,17668,0.00105681,12103.1,1788.01,12089.3,1775.22,12081.2,1767.93,2905.62,2877.74,2865.37,6.29035,1.38713,0.786023,431.896,414.204,406.677,26.1022
84290.41645,0,84290.41645,3.29E+01,4.83E+01,5.86E+02,2.63E+01,47.41982564,,24.1991,0.478813,0.0901208,4.69172,24.5444,35181.1,48230.8,1.23E+06,441.124,12523.4,12234.7,5455.99,3.05,0.0200242,1205.77,29220.7,40000,84147.8,0.01,5269,138.332,19404.9,0.00165701,19072,2671.55,19050.4,2651.64,19038.8,2641.14,4357.28,4318.51,4301.33,6.25305,1.23584,0.716136,618.299,594.074,583.693,25.2356
113562.354,7497.929716,121060.2837,1.50E+01,2.09E+01,4.65E+02,1.20E+01,21.63642234,,12.2232,0.271486,0.187337,16.4865,13.3879,25360.6,37580.6,1.21E+06,634.09,11678.6,12398.7,5643.89,2.83,0.0142332,939.515,23141.4,40000,120957,0.01,5752.3,99.2678,16433.2,0.00057314,10834.8,2341.12,10816.5,2323.92,10806.2,2314.51,3777.64,3741.73,3725.8,6.20927,1.3123,0.758727,648.016,625.318,615.574,21.0494
113562.354,66412.674,179975.028,3.46E+01,3.81E+01,6.28E+02,2.77E+01,49.94407491,,7.13466,0.583989,0.316852,27.4905,8.66837,58017.1,71730.14,1.80E+06,942.242,15455.4,19267.7,9308.33,3.57,0,1700,42194.2,42194.2,179740,0.01,4431.15,92.0653,16804.5,0.000264164,23281.3,4041.04,23254,4015.71,23240,4002.81,6633.43,6584.19,6562.51,5.90148,1.26984,0.777597,1034.82,1004.14,990.946,16.6058
113562.354,43301.81983,156864.1738,3.62E+01,4.86E+01,4.91E+02,2.90E+01,52.28802067,,19.6554,0.557916,0.208623,16.0619,20.573,52085.5,65459.6,1.67E+06,821.215,16398.7,17052.6,7440.61,3.33,0.0307993,1636.49,38650,40000,156653,0.01,4579.45,129.192,19541.9,0.00101212,22223.5,3268.74,22201.4,3248.54,22189.9,3238.06,5385.16,5346.99,5329.84,5.73298,1.27561,0.761939,785.848,761.98,751.565,18.0912
113562.354,36388.03104,149950.385,2.45E+01,4.74E+01,4.76E+02,1.96E+01,35.33948983,,20.4386,0.414921,0.244003,21.0616,21.6025,39275.5,52010.4,1.61E+06,785.243,16071,16392.2,7099.09,3.16,0.0190668,1300.26,31331.1,40000,149791,0.01,5303.99,100.441,17498,0.000934472,16543.1,2892.8,16522,2873.15,16510.8,2862.91,4724.87,4687.53,4670.74,5.74645,1.27686,0.759071,754.344,730.906,720.681,18.6023
113562.354,13621.47725,127183.8313,2.97E+01,3.15E+01,5.07E+02,2.37E+01,42.73193413,,10.2556,0.466154,0.15078,10.6901,10.923,40097.6,53124,1.33E+06,665.878,12333.3,13767.8,6451.48,3.16,0.049025,1328.1,31948.4,40000,127021,0.01,4630.83,160.321,20759.8,0.000539956,18574.4,3023.64,18552.6,3003.61,18540.9,2992.96,4944.5,4903.8,4885.86,6.1685,1.27845,0.751604,738.912,713.466,702.586,20.4627
113562.354,18763.91299,132326.267,2.59E+01,2.27E+01,6.94E+02,2.07E+01,37.32282854,,2.43609,0.498207,0.271294,23.5426,3.82643,42669.9,56719.6,1.77E+06,692.781,14695.8,18987.2,9661.98,3.15,0.0222326,1417.99,33927.2,40000,132153,0.01,5506.97,89.5248,16927.1,8.39E-05,19890,4462.04,19854.8,4428.91,19836.8,4412.38,7256.64,7192.02,7164.25,6.71573,1.34468,0.824316,1148.07,1108.02,1091.17,20.0374
113562.354,59007.17988,172569.5339,2.18E+01,3.17E+01,7.24E+02,1.74E+01,31.3728124,,1.56309,0.465107,0.397784,37.3403,3.67227,45910.9,59811.6,1.87E+06,903.678,15050.5,20373.7,10407.9,3.21,0.016814,1495.29,35612.1,40000,172383,0.01,5404.63,61.318,13281.5,4.53E-05,18577.9,4401.9,18545.7,4371.21,18529.1,4355.77,7157.77,7096.92,7070.59,6.80134,1.49471,0.922098,1219.59,1181.66,1165.57,17.08
113562.354,5529.804288,119092.1583,3.00E+01,1.89E+01,6.21E+02,2.40E+01,43.27284469,,5.71575,0.514905,0.16684,12.1243,6.48718,41980.7,55953.6,1.58E+06,623.419,13821.5,16699.9,8281.93,3.14,0.0531901,1398.84,33507.4,40000,118922,0.01,5121.2,132.766,19958,0.000242576,20536.4,3972.81,20505.2,3943.84,20489.1,3929.16,6473.42,6416.76,6392.27,6.33551,1.21721,0.741104,976.299,941.203,926.382,21.2358
101126.7213,0,101126.7213,2.98E+01,4.60E+01,6.92E+02,2.38E+01,42.91223765,,15.3831,0.525622,0.161661,11.7849,16.1194,39937.5,53878.4,1.76E+06,529.283,16088.9,18348.5,8828.31,3.1,0.0214961,1346.96,32365.2,40000,100965,0.01,5857.08,96.075,18540,0.000651918,20973.8,4237.02,20937.8,4203.28,20919.5,4186.67,6894.84,6832.57,6805.57,6.11247,1.10914,0.686092,1015.82,977.424,961.154,23.1465
113562.354,89127.93395,202690.288,3.60E+01,4.84E+01,5.52E+02,2.88E+01,51.92741363,,13.6517,0.584033,0.326726,28.5787,15.2161,62050,75515.7,1.85E+06,1061.24,16900.4,19657.4,8904.05,3.81,0,1700,44421,44421,202439,0.01,4263.15,96.1227,16371.8,0.000529229,23273,3610.33,23249.9,3589.11,23238,3578.22,5950.13,5910.12,5892.15,5.57971,1.29517,0.788521,921.512,896.469,885.515,15.3526
113562.354,87324.38406,200886.7381,2.98E+01,4.54E+01,7.52E+02,2.39E+01,43.09254117,,6.75564,0.580043,0.409349,37.5936,8.81363,60354.4,74950.79,2.24E+06,1051.82,18578.7,24404.7,11999.4,3.71,0,1700,44088.7,44088.7,200642,0.01,4988.28,60.0131,13895.2,0.000182638,23150.1,4769.16,23116.6,4737.46,23099.6,4721.75,7785.19,7725.78,7699.66,5.86472,1.2368,0.778212,1313.34,1276.39,1260.44,15.4626
113562.354,80553.33613,194115.6901,1.55E+01,4.79E+01,6.69E+02,1.24E+01,22.35763642,,10.5817,0.390185,0.443978,42.6389,13.0893,41889,55286,2.10E+06,1016.71,18283.7,22551.3,10735.8,3.17,0.0104511,1382.15,33140.8,40000,193946,0.01,5970.12,28.7269,10426.7,0.00028337,15598.7,3920.09,15569.6,3891.9,15554.6,3877.8,6350.2,6297.58,6274.29,5.72281,1.22466,0.761441,1156.02,1123.16,1108.92,15.8361
113562.354,78226.91347,191789.2675,3.10E+01,4.10E+01,5.61E+02,2.48E+01,44.71527284,,10.2733,0.520073,0.334736,29.8545,11.907,54768.7,67858.4,1.71E+06,1004.24,15306.5,18230.4,8453.32,3.38,0.0246304,1696.46,39925.1,40000,191567,0.01,4405.22,84.5797,15955.2,0.000417184,20731,3473.85,20708.2,3452.76,20696.3,3441.82,5705.51,5664.38,5646.03,5.73509,1.30233,0.787927,909.121,883.359,872.168,15.93
113562.354,21567.34655,135129.7006,1.10E+01,4.13E+01,7.42E+02,8.83E+00,15.92080077,,5.75228,0.352174,0.380936,36.7031,8.26959,31632,45593.6,2.07E+06,707.712,17408.8,22342.3,11088.4,2.9,0.00674419,1139.84,27733.7,40000,135001,0.01,7522.28,15.5059,9541.84,0.00014618,14108.2,4629.36,14069,4591.45,14049.1,4572.89,7464.39,7393.24,7362.55,6.20625,1.17673,0.739464,1285.72,1241.62,1222.93,19.8444
113562.354,24741.21456,138303.5686,1.35E+01,4.88E+01,5.34E+02,1.08E+01,19.47278011,,20.7828,0.304138,0.290129,27.1866,22.6153,29088,42119.6,1.75E+06,724.404,17199.9,17774.9,7960.01,2.89,0.0093494,1052.99,25756.5,40000,138186,0.01,6922.43,48.4326,12889.2,0.000725434,12157.1,3078.92,12131.7,3054.7,12118.4,3042.36,4969.76,4924.46,4904.33,5.84685,1.20683,0.725923,868.508,840.127,827.84,19.547
87534.07897,0,87534.07897,2.53E+01,4.36E+01,5.27E+02,2.02E+01,36.42131095,,22.8802,0.374665,0.100069,6.6178,23.3155,29255.3,41772,1.13E+06,458.254,11612.6,11133.2,4857.06,2.93,0.0152665,1044.3,25557.6,40000,87415.5,0.01,5575.36,127.896,18609.9,0.00155628,14926.5,2252.17,14908.6,2235.54,14898.6,2226.46,3659.5,3625.91,3610.88,6.28418,1.29596,0.740841,549.195,528.033,518.923,24.7973
113562.354,7669.893235,121232.2472,3.81E+01,2.76E+01,4.96E+02,3.05E+01,54.99257346,,11.001,0.558082,0.103301,4.56332,11.3585,45575.3,59249.2,1.28E+06,634.562,12012.4,13166.5,6133.41,3.22,2.47726,1481.23,35306.8,40000,121048,0.01,4023.41,210.228,23440.3,0.000665851,22220.8,2992.4,22199.6,2973.16,22188.2,2962.83,4905.37,4865.98,4848.59,6.24011,1.28584,0.750984,704.875,680.252,669.721,21.0057
113562.354,19898.16583,133460.5198,2.14E+01,3.35E+01,5.54E+02,1.71E+01,30.83190184,,9.31908,0.39,0.239542,20.8901,10.5056,35270.6,48180.4,1.49E+06,698.884,13522.8,15550.7,7418.94,3.06,0.0166839,1204.51,29192.3,40000,133318,0.01,5439.1,91.391,16930.5,0.000381798,15562.5,3235.27,15537.6,3211.91,15524.4,3199.79,5256.19,5209.88,5189.58,6.10823,1.24182,0.742787,851.343,822.413,810.067,19.9304
105929.6454,0,105929.6454,3.04E+01,2.75E+01,5.55E+02,2.43E+01,43.81375525,,9.75543,0.473642,0.10964,6.3942,10.2159,37456.9,50974.4,1.28E+06,554.514,11834.6,13280,6359.91,3.07,0.455222,1274.36,30755,40000,105778,0.01,4710.89,166.709,21144.2,0.000538801,18874.5,3078.76,18850.6,3056.75,18837.8,3045.16,5016.64,4972.36,4953.02,6.35598,1.24255,0.730931,743.181,715.575,703.868,22.5821
113562.354,15320.1368,128882.4908,3.20E+01,2.41E+01,6.82E+02,2.56E+01,46.157701,,2.87525,0.564208,0.220594,17.479,3.95043,47107.8,61404,1.73E+06,674.634,14535.9,18551.7,9406.75,3.21,0.032862,1535.1,36473.8,40000,128692,0.01,5092.4,115.049,18976.9,0.000110066,22507.5,4502.75,22472.6,4470.23,22454.8,4453.98,7345.31,7281.94,7254.69,6.61874,1.30745,0.801762,1116.02,1076.81,1060.31,20.3298
113562.354,74647.91154,188210.2655,2.62E+01,4.44E+01,5.78E+02,2.09E+01,37.68343558,,11.8094,0.474219,0.357154,32.6177,13.581,49684.6,62718.4,1.82E+06,985.591,16384.3,19334.4,8960.64,3.31,0.020005,1567.96,37181.9,40000,188009,0.01,4866.51,71.0372,14849.9,0.000431423,18915.9,3525.8,18891.5,3502.87,18878.7,3491.14,5767.35,5723.62,5704.14,5.70445,1.26972,0.773253,957.881,930.501,918.608,16.1354
113562.354,2484.71245,116047.0665,2.84E+01,3.91E+01,4.99E+02,2.27E+01,40.92889893,,18.0469,0.451428,0.112786,6.88199,18.508,37326.6,50636,1.44E+06,607.555,14184,14553,6584.43,3.08,0.0236523,1265.9,30566.4,40000,115896,0.01,5250.9,148.306,21254.8,0.000942045,17991.4,2994.81,17968.2,2973.43,17955.8,2962.21,4876.1,4834.25,4815.7,6.11026,1.23312,0.726179,743.047,716.903,705.662,21.5227
96956.1654,0,96956.1654,2.99E+01,2.84E+01,5.17E+02,2.39E+01,43.09254117,,12.1144,0.434649,0.0934712,5.09026,12.4957,33968.3,46696.8,1.06E+06,507.547,10130.5,10858,5032.46,3.04,0.300131,1167.42,28357.2,40000,96818.6,0.01,4476.41,180.518,21005.9,0.000840887,17309.7,2416.88,17291.3,2400.05,17281.1,2390.81,3937.25,3902.1,3886.57,6.42122,1.31247,0.751475,581.559,559.452,550.035,23.6026
